sample_index,score,is_prototype,true_dominant_type,pred_dominant_type,true_Luminal_Macrophages,pred_Luminal_Macrophages,true_Type 2 alveolar,pred_Type 2 alveolar,true_Fibroblasts,pred_Fibroblasts,true_Dendritic cells,pred_Dendritic cells
2554,0.9947057,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34125245,0.06666667,0.065627486,0.33333334,0.32378387,0.26666668,0.26933616
854,0.9947047,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34392384,0.3,0.2950404,0.16666667,0.16540255,0.2,0.19563316
228,0.9947004,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.31059933,0.16666667,0.16041476,0.23333333,0.230716,0.3,0.29826996
4467,0.99470013,False,Dendritic cells,Dendritic cells,0.09677419,0.09213984,0.19354838,0.19329138,0.29032257,0.30092233,0.41935483,0.41364646
1190,0.9947001,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32524452,0.23333333,0.24033058,0.26666668,0.27026933,0.16666667,0.1641556
1756,0.9946998,False,Dendritic cells,Dendritic cells,0.06666667,0.0668245,0.16666667,0.15606615,0.3,0.30983374,0.46666667,0.4672756
3453,0.99469876,False,Luminal_Macrophages,Dendritic cells,0.31034482,0.30449548,0.2413793,0.24233672,0.13793103,0.13317797,0.31034482,0.3199899
3993,0.99469674,False,Dendritic cells,Dendritic cells,0.23333333,0.23899831,0.3,0.30494148,0.1,0.09856819,0.36666667,0.35749197
4671,0.99469465,False,Luminal_Macrophages,Luminal_Macrophages,0.41935483,0.40955234,0.2580645,0.26713738,0.19354838,0.1950862,0.12903225,0.1282241
3005,0.99469036,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.38639608,0.10344828,0.09282898,0.37931034,0.38033202,0.13793103,0.14044288
2946,0.99469024,False,Fibroblasts,Fibroblasts,0.06666667,0.0756799,0.3,0.2968738,0.36666667,0.3591734,0.26666668,0.26827294
2437,0.9946896,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.22942285,0.29032257,0.28498793,0.2580645,0.25277826,0.22580644,0.23281093
781,0.99467874,False,Fibroblasts,Fibroblasts,0.2,0.21064247,0.23333333,0.23262145,0.3,0.29138997,0.26666668,0.26534608
1368,0.9946775,False,Luminal_Macrophages,Dendritic cells,0.36666667,0.36938354,0.13333334,0.12859812,0.13333334,0.12742342,0.36666667,0.37459484
497,0.9946761,False,Dendritic cells,Dendritic cells,0.36666667,0.36821085,0.033333335,0.035919618,0.2,0.20651734,0.4,0.3893522
3474,0.99467325,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.35240558,0.19354838,0.20420194,0.32258064,0.31891075,0.12903225,0.124481745
10,0.99466586,False,Type 2 alveolar,Type 2 alveolar,0.2,0.2106683,0.3,0.2965049,0.2,0.19885173,0.3,0.29397506
4111,0.99466175,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.4119617,0.03448276,0.03309413,0.3448276,0.33737114,0.20689656,0.21757296
4650,0.9946611,False,Type 2 alveolar,Type 2 alveolar,0.3448276,0.34445244,0.37931034,0.37376493,0.10344828,0.09869098,0.1724138,0.1830916
4259,0.99466103,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.37872192,0.12903225,0.12672919,0.19354838,0.19811304,0.29032257,0.29643586
3135,0.9946592,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.40046564,0.033333335,0.043549284,0.4,0.39033386,0.16666667,0.1656512
1530,0.9946583,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.29058626,0.16666667,0.16875336,0.26666668,0.26539704,0.26666668,0.27526334
1152,0.994654,False,Luminal_Macrophages,Luminal_Macrophages,0.4827586,0.48190892,0.13793103,0.13453488,0.27586207,0.28655404,0.10344828,0.0970022
3959,0.9946539,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.29793978,0.23333333,0.23090519,0.26666668,0.26046282,0.2,0.2106922
4586,0.99465364,False,Dendritic cells,Dendritic cells,0.06666667,0.062044106,0.26666668,0.27484834,0.23333333,0.23584446,0.43333334,0.42726317
3545,0.9946512,False,Dendritic cells,Dendritic cells,0.16129032,0.1505927,0.22580644,0.23019624,0.032258064,0.03709628,0.58064514,0.58211476
3697,0.9946377,False,Dendritic cells,Dendritic cells,0.13793103,0.12992284,0.10344828,0.10073192,0.2413793,0.24775662,0.51724136,0.5215886
2119,0.99463624,False,Fibroblasts,Fibroblasts,0.27586207,0.27858788,0.20689656,0.21272685,0.37931034,0.36858284,0.13793103,0.14010248
376,0.99462986,False,Dendritic cells,Dendritic cells,0.2413793,0.24792376,0.20689656,0.21105006,0.20689656,0.20693885,0.3448276,0.3340873
80,0.99462557,False,Fibroblasts,Dendritic cells,0.2,0.20825778,0.13333334,0.12556924,0.33333334,0.33034852,0.33333334,0.33582446
181,0.99462545,False,Fibroblasts,Dendritic cells,0.16666667,0.17139609,0.033333335,0.03614044,0.4,0.38925093,0.4,0.40321264
4102,0.9946239,False,Dendritic cells,Dendritic cells,0.3,0.30542207,0.1,0.08924781,0.26666668,0.26743832,0.33333334,0.33789182
3572,0.9946238,False,Fibroblasts,Fibroblasts,0.06666667,0.057833012,0.33333334,0.3349977,0.56666666,0.56474787,0.033333335,0.042421367
4678,0.9946229,False,Fibroblasts,Fibroblasts,0.06666667,0.06628047,0.23333333,0.24408752,0.36666667,0.3608941,0.33333334,0.32873788
2095,0.9946208,False,Dendritic cells,Dendritic cells,0.3,0.30333114,0.26666668,0.2651341,0.033333335,0.040760633,0.4,0.3907741
3797,0.9946208,False,Luminal_Macrophages,Dendritic cells,0.3,0.2970116,0.1,0.095376045,0.3,0.2968539,0.3,0.3107584
437,0.9946172,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.17043914,0.5,0.48923448,0.16666667,0.16844402,0.16666667,0.17188242
516,0.994616,False,Type 2 alveolar,Fibroblasts,0.032258064,0.040497065,0.41935483,0.4114517,0.41935483,0.4164899,0.12903225,0.13156126
2056,0.9946101,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.4017691,0.16666667,0.15588684,0.16666667,0.16672873,0.26666668,0.2756153
4224,0.9946083,False,Fibroblasts,Fibroblasts,0.06896552,0.06756345,0.13793103,0.1285497,0.5862069,0.58811206,0.20689656,0.2157748
2642,0.9946075,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42353174,0.36666667,0.37114426,0.13333334,0.1323499,0.06666667,0.07297406
4373,0.9946067,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.06427428,0.43333334,0.42892528,0.1,0.096013755,0.4,0.41078672
704,0.9946056,False,Fibroblasts,Fibroblasts,0.1,0.09856419,0.16666667,0.17585337,0.4,0.390647,0.33333334,0.33493543
251,0.9946051,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.33986023,0.1,0.09874629,0.23333333,0.23759617,0.33333334,0.32379735
1242,0.9946046,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.40300226,0.13793103,0.13879903,0.27586207,0.28337887,0.1724138,0.17481986
2194,0.9946001,False,Dendritic cells,Dendritic cells,0.22580644,0.22703128,0.22580644,0.2315476,0.19354838,0.19738215,0.3548387,0.34403902
436,0.9945956,False,Dendritic cells,Dendritic cells,0.33333334,0.34098315,0.06666667,0.06576388,0.23333333,0.2364923,0.36666667,0.35676065
3471,0.99459225,False,Fibroblasts,Fibroblasts,0.03448276,0.037515312,0.20689656,0.2077853,0.62068963,0.62758386,0.13793103,0.12711553
51,0.9945891,False,Dendritic cells,Dendritic cells,0.06896552,0.07541396,0.31034482,0.30989933,0.27586207,0.2802354,0.3448276,0.3344513
1850,0.99458843,False,Fibroblasts,Dendritic cells,0.23333333,0.24404459,0.1,0.091686524,0.33333334,0.33082366,0.33333334,0.33344522
3482,0.9945848,False,Fibroblasts,Dendritic cells,0.23333333,0.24416363,0.1,0.09897684,0.33333334,0.32651517,0.33333334,0.3303443
952,0.9945833,False,Dendritic cells,Dendritic cells,0.06896552,0.0738578,0.10344828,0.09261495,0.37931034,0.38415116,0.44827586,0.4493761
1027,0.99457884,False,Luminal_Macrophages,Luminal_Macrophages,0.26666668,0.27293316,0.23333333,0.23790915,0.26666668,0.25714526,0.23333333,0.2320124
837,0.99457604,False,Dendritic cells,Dendritic cells,0.36666667,0.37583596,0.13333334,0.1228408,0.06666667,0.0663113,0.43333334,0.43501195
2701,0.9945713,False,Fibroblasts,Fibroblasts,0.03448276,0.04534015,0.2413793,0.23344947,0.6896552,0.6868567,0.03448276,0.034353677
2377,0.9945679,False,Type 2 alveolar,Type 2 alveolar,0.1,0.09885021,0.4,0.39028555,0.36666667,0.37526882,0.13333334,0.13559544
1835,0.9945672,False,Dendritic cells,Dendritic cells,0.1,0.09556937,0.26666668,0.27180016,0.3,0.30573204,0.33333334,0.32689846
1870,0.99456537,False,Luminal_Macrophages,Dendritic cells,0.36666667,0.35878253,0.2,0.2061848,0.06666667,0.06368149,0.36666667,0.37135115
2996,0.99456453,False,Dendritic cells,Dendritic cells,0.23333333,0.23346677,0.2,0.20477341,0.23333333,0.23929743,0.33333334,0.32246235
3881,0.9945641,False,Fibroblasts,Fibroblasts,0.1,0.0996919,0.23333333,0.23772244,0.36666667,0.3561031,0.3,0.30648264
2476,0.9945641,False,Dendritic cells,Dendritic cells,0.26666668,0.25982302,0.23333333,0.23658195,0.2,0.19597192,0.3,0.30762315
1418,0.9945637,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.34758547,0.09677419,0.09353148,0.22580644,0.22542985,0.32258064,0.33345324
4183,0.9945615,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.345625,0.22580644,0.22585064,0.12903225,0.12736887,0.29032257,0.30115542
2166,0.9945591,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24421512,0.33333334,0.32612753,0.26666668,0.2651236,0.16666667,0.1645337
676,0.9945531,False,Dendritic cells,Dendritic cells,0.13333334,0.14282839,0.26666668,0.26806542,0.13333334,0.132971,0.46666667,0.45613512
280,0.9945513,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39870536,0.13333334,0.13135172,0.2,0.19237885,0.26666668,0.27756405
216,0.9945487,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34423593,0.1,0.092080384,0.26666668,0.26647925,0.3,0.29720446
647,0.9945441,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.2044602,0.32258064,0.31301805,0.2580645,0.25674444,0.22580644,0.22577737
3065,0.994544,False,Type 2 alveolar,Fibroblasts,0.033333335,0.043286435,0.33333334,0.32333484,0.33333334,0.3324199,0.3,0.30095884
1943,0.994543,False,Fibroblasts,Fibroblasts,0.16666667,0.1726408,0.33333334,0.33827314,0.43333334,0.4237938,0.06666667,0.0652923
3123,0.99453986,False,Dendritic cells,Dendritic cells,0.26666668,0.26231113,0.33333334,0.3347988,0.033333335,0.04278807,0.36666667,0.36010197
1655,0.9945277,False,Dendritic cells,Dendritic cells,0.06451613,0.06685207,0.3548387,0.3591651,0.19354838,0.19783068,0.38709676,0.37615213
4765,0.9945246,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3575451,0.33333334,0.33700186,0.033333335,0.040615596,0.26666668,0.26483744
2231,0.9945239,False,Dendritic cells,Dendritic cells,0.1,0.10912069,0.36666667,0.366906,0.06666667,0.06825888,0.46666667,0.45571443
3198,0.9945215,False,Luminal_Macrophages,Luminal_Macrophages,0.51724136,0.50688654,0.2413793,0.25159663,0.13793103,0.13732886,0.10344828,0.10418795
1738,0.9945213,False,Dendritic cells,Dendritic cells,0.23333333,0.24318232,0.16666667,0.16777502,0.26666668,0.26463705,0.33333334,0.32440558
692,0.99452084,False,Fibroblasts,Fibroblasts,0.16666667,0.17367266,0.033333335,0.0356885,0.7,0.70159715,0.1,0.08904164
1995,0.99451905,False,Type 2 alveolar,Type 2 alveolar,0.1,0.10402383,0.33333334,0.3241915,0.26666668,0.27360475,0.3,0.2981799
3700,0.9945158,False,Dendritic cells,Dendritic cells,0.26666668,0.2766863,0.23333333,0.23428209,0.16666667,0.1663103,0.33333334,0.32272133
4694,0.9945136,False,Fibroblasts,Fibroblasts,0.36666667,0.36996067,0.16666667,0.16950206,0.43333334,0.42236045,0.033333335,0.038176887
255,0.99451315,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.4081639,0.4,0.39035982,0.16666667,0.1653331,0.033333335,0.036143143
1278,0.9945071,False,Fibroblasts,Fibroblasts,0.16666667,0.17038907,0.3,0.30415067,0.36666667,0.35568073,0.16666667,0.16977948
4822,0.9945042,False,Type 2 alveolar,Type 2 alveolar,0.3,0.30072173,0.33333334,0.32492086,0.13333334,0.13075422,0.23333333,0.24360317
467,0.99450326,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.27658576,0.3,0.30107442,0.3,0.29615462,0.13333334,0.12618524
3548,0.99449885,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.37766898,0.36666667,0.36588317,0.06666667,0.065385446,0.2,0.19106236
4869,0.9944948,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.23096995,0.32258064,0.3182929,0.19354838,0.1868257,0.2580645,0.2639115
1260,0.9944931,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32885247,0.26666668,0.27768037,0.3,0.29770562,0.1,0.09576151
2310,0.9944925,False,Type 2 alveolar,Type 2 alveolar,0.1,0.1062869,0.4,0.388985,0.13333334,0.13631433,0.36666667,0.3684138
458,0.99449176,False,Dendritic cells,Dendritic cells,0.26666668,0.26090366,0.2,0.21068262,0.2,0.20033386,0.33333334,0.3280799
2668,0.9944837,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.3083228,0.3,0.3024551,0.26666668,0.26692134,0.13333334,0.12230078
3604,0.99448186,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.29282662,0.2,0.20049334,0.23333333,0.22947039,0.26666668,0.27720967
4260,0.99447924,False,Dendritic cells,Dendritic cells,0.16666667,0.17770825,0.26666668,0.26471245,0.2,0.19793269,0.36666667,0.35964668
4125,0.99447477,False,Luminal_Macrophages,Luminal_Macrophages,0.32258064,0.32636464,0.29032257,0.29758903,0.29032257,0.286163,0.09677419,0.08988336
471,0.99447465,False,Fibroblasts,Fibroblasts,0.3,0.30635372,0.13333334,0.12907782,0.33333334,0.32653812,0.23333333,0.23803036
656,0.99447334,False,Dendritic cells,Dendritic cells,0.2,0.2029281,0.23333333,0.233108,0.26666668,0.25583866,0.3,0.30812523
1833,0.99447286,False,Fibroblasts,Fibroblasts,0.33333334,0.33141616,0.033333335,0.03757265,0.36666667,0.35752952,0.26666668,0.27348164
945,0.99447036,False,Luminal_Macrophages,Fibroblasts,0.36666667,0.35942218,0.16666667,0.17004555,0.36666667,0.37434703,0.1,0.09618529
4294,0.9944637,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24002005,0.3,0.29147106,0.23333333,0.23078966,0.23333333,0.23771918
2949,0.99446315,False,Fibroblasts,Fibroblasts,0.1,0.10370842,0.13333334,0.12798038,0.43333334,0.4276126,0.33333334,0.34069866
4273,0.99446017,False,Fibroblasts,Dendritic cells,0.10344828,0.105014145,0.20689656,0.21641032,0.3448276,0.33792928,0.3448276,0.34064627
3911,0.9944564,False,Dendritic cells,Dendritic cells,0.13333334,0.14442058,0.23333333,0.2314229,0.2,0.1959639,0.43333334,0.42819265
2341,0.9944525,False,Luminal_Macrophages,Dendritic cells,0.3548387,0.34631562,0.12903225,0.13969265,0.16129032,0.15871836,0.3548387,0.35527343
1454,0.99445,False,Type 2 alveolar,Type 2 alveolar,0.3,0.30114564,0.33333334,0.32699212,0.1,0.095241144,0.26666668,0.2766211
4691,0.99444854,False,Luminal_Macrophages,Luminal_Macrophages,0.51724136,0.5148639,0.31034482,0.3169737,0.10344828,0.094722874,0.06896552,0.073439516
4195,0.9944473,False,Luminal_Macrophages,Type 2 alveolar,0.37931034,0.38407463,0.37931034,0.38565156,0.13793103,0.13195953,0.10344828,0.098314345
478,0.9944473,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3437309,0.33333334,0.33330053,0.23333333,0.23404126,0.1,0.08892739
3874,0.9944448,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.36819988,0.27586207,0.2775785,0.20689656,0.21336035,0.13793103,0.14086121
2154,0.9944447,False,Dendritic cells,Dendritic cells,0.2580645,0.26344845,0.09677419,0.08642335,0.29032257,0.2960492,0.3548387,0.35407904
547,0.99444336,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.2972553,0.26666668,0.2667485,0.2,0.19163138,0.23333333,0.24436486
2909,0.994441,False,Dendritic cells,Dendritic cells,0.033333335,0.041354775,0.26666668,0.2676765,0.13333334,0.122215256,0.56666666,0.5687535
3608,0.99443805,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.13178737,0.4,0.39042205,0.36666667,0.36963272,0.1,0.10815788
387,0.99443275,False,Luminal_Macrophages,Dendritic cells,0.31034482,0.30504537,0.06896552,0.07012517,0.31034482,0.30450976,0.31034482,0.32031974
4640,0.99443215,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.44280958,0.06666667,0.05893716,0.1,0.09659375,0.4,0.40165943
2754,0.994432,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34304374,0.16666667,0.15743214,0.26666668,0.26476508,0.23333333,0.234759
2586,0.9944272,False,Dendritic cells,Dendritic cells,0.33333334,0.34447896,0.06666667,0.06507251,0.16666667,0.16369948,0.43333334,0.4267491
2325,0.99442345,False,Fibroblasts,Fibroblasts,0.10344828,0.11356244,0.20689656,0.20202094,0.37931034,0.37303293,0.31034482,0.31138372
2916,0.99442047,False,Dendritic cells,Dendritic cells,0.31034482,0.32026058,0.03448276,0.03572606,0.1724138,0.16896532,0.4827586,0.47504807
3864,0.99441653,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.07005156,0.46666667,0.45984703,0.033333335,0.0411154,0.43333334,0.42898598
15,0.99441504,False,Fibroblasts,Dendritic cells,0.23333333,0.24131972,0.033333335,0.03651681,0.36666667,0.3559856,0.36666667,0.36617783
1992,0.99441487,False,Dendritic cells,Dendritic cells,0.2,0.20231639,0.06666667,0.061055545,0.26666668,0.2755205,0.46666667,0.46110752
1755,0.9944136,False,Fibroblasts,Fibroblasts,0.06666667,0.06666977,0.3,0.29841086,0.36666667,0.35708302,0.26666668,0.27783635
975,0.9944106,False,Dendritic cells,Dendritic cells,0.23333333,0.24451213,0.23333333,0.23301901,0.2,0.19951464,0.33333334,0.32295418
152,0.9944093,False,Luminal_Macrophages,Type 2 alveolar,0.32258064,0.32801697,0.32258064,0.32832563,0.16129032,0.15663745,0.19354838,0.18701994
4596,0.99440926,False,Fibroblasts,Fibroblasts,0.23333333,0.23638687,0.033333335,0.04146132,0.36666667,0.3611475,0.36666667,0.36100435
2683,0.9944088,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.13987565,0.36666667,0.36035335,0.16666667,0.16179754,0.33333334,0.33797342
1052,0.99440086,False,Dendritic cells,Dendritic cells,0.1724138,0.18361212,0.1724138,0.17198546,0.31034482,0.30552825,0.3448276,0.33887413
908,0.99439925,False,Dendritic cells,Dendritic cells,0.06666667,0.062188942,0.033333335,0.037836764,0.4,0.39327627,0.5,0.506698
4703,0.9943965,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.26432112,0.33333334,0.32773268,0.16666667,0.16340587,0.23333333,0.24454027
2138,0.99439555,False,Fibroblasts,Fibroblasts,0.29032257,0.29729065,0.22580644,0.23004721,0.32258064,0.31414947,0.16129032,0.15851264
2032,0.99438995,False,Fibroblasts,Fibroblasts,0.2,0.20624264,0.23333333,0.23831081,0.3,0.29083592,0.26666668,0.26461065
327,0.99438953,False,Type 2 alveolar,Dendritic cells,0.22580644,0.23121165,0.2580645,0.2510093,0.2580645,0.2538988,0.2580645,0.2638803
4010,0.9943882,False,Dendritic cells,Dendritic cells,0.26666668,0.2775979,0.2,0.20029235,0.2,0.19396266,0.33333334,0.32814708
4440,0.99438375,False,Dendritic cells,Dendritic cells,0.26666668,0.26565054,0.06666667,0.07022017,0.3,0.307679,0.36666667,0.35645032
318,0.9943824,False,Type 2 alveolar,Type 2 alveolar,0.2,0.20268261,0.43333334,0.42209813,0.33333334,0.3363498,0.033333335,0.038869534
3212,0.99437755,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3394477,0.33333334,0.33178005,0.26666668,0.27179718,0.06666667,0.056975003
1334,0.99437743,False,Type 2 alveolar,Type 2 alveolar,0.06451613,0.074670926,0.3548387,0.34581628,0.2580645,0.25915483,0.32258064,0.320358
2511,0.9943736,False,Type 2 alveolar,Fibroblasts,0.06666667,0.07351241,0.4,0.39031586,0.4,0.39843133,0.13333334,0.13774037
2838,0.99437356,False,Fibroblasts,Fibroblasts,0.12903225,0.13296655,0.32258064,0.32682168,0.3548387,0.3435859,0.19354838,0.19662589
3236,0.9943722,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.37489772,0.3448276,0.33798456,0.20689656,0.21338288,0.06896552,0.073734894
1239,0.9943653,False,Dendritic cells,Dendritic cells,0.033333335,0.0323558,0.4,0.3951277,0.13333334,0.12791367,0.43333334,0.44460285
3786,0.9943644,False,Dendritic cells,Dendritic cells,0.033333335,0.04410412,0.23333333,0.23383375,0.2,0.19370203,0.53333336,0.5283601
2539,0.99436235,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.46032715,0.033333335,0.032024134,0.06666667,0.06304008,0.43333334,0.44460866
2472,0.99436074,False,Dendritic cells,Dendritic cells,0.23333333,0.23749503,0.13333334,0.12205476,0.3,0.3000782,0.33333334,0.340372
3128,0.9943603,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.3661181,0.16129032,0.15863915,0.16129032,0.15432334,0.32258064,0.3209194
1188,0.99435806,False,Dendritic cells,Dendritic cells,0.2,0.21128394,0.33333334,0.3280933,0.1,0.09602435,0.36666667,0.36459845
4404,0.99435693,False,Fibroblasts,Fibroblasts,0.1,0.107985884,0.1,0.09942938,0.7,0.70330024,0.1,0.089284435
4443,0.99435645,False,Dendritic cells,Dendritic cells,0.06896552,0.07669877,0.2413793,0.24091828,0.27586207,0.27941588,0.41379312,0.40296707
2469,0.99435085,False,Fibroblasts,Fibroblasts,0.36666667,0.36763614,0.033333335,0.03474556,0.4,0.38870168,0.2,0.20891663
783,0.9943488,False,Fibroblasts,Fibroblasts,0.06666667,0.06325868,0.23333333,0.24463566,0.6666667,0.66261315,0.033333335,0.02949253
3779,0.9943479,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39158297,0.033333335,0.04113401,0.26666668,0.27017027,0.3,0.29711276
1253,0.994344,False,Luminal_Macrophages,Luminal_Macrophages,0.2580645,0.26322693,0.22580644,0.23195606,0.2580645,0.24886659,0.2580645,0.25595042
2311,0.9943438,False,Fibroblasts,Fibroblasts,0.23333333,0.23509742,0.33333334,0.3349788,0.36666667,0.3553543,0.06666667,0.07456947
560,0.99434197,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3628691,0.16666667,0.16347459,0.13333334,0.12900688,0.33333334,0.3446494
3044,0.99434114,False,Fibroblasts,Fibroblasts,0.2,0.2024323,0.16666667,0.17555213,0.33333334,0.32227048,0.3,0.29974508
3045,0.9943391,False,Fibroblasts,Fibroblasts,0.16666667,0.17733833,0.1,0.10065014,0.36666667,0.36318138,0.36666667,0.35883015
248,0.9943338,False,Dendritic cells,Dendritic cells,0.13333334,0.13851184,0.2,0.20612708,0.2,0.20002683,0.46666667,0.45533425
1207,0.99433225,False,Fibroblasts,Fibroblasts,0.20689656,0.21356596,0.20689656,0.20400172,0.31034482,0.30190417,0.27586207,0.28052813
1521,0.99433136,False,Fibroblasts,Fibroblasts,0.38709676,0.39199328,0.12903225,0.12450066,0.4516129,0.4448073,0.032258064,0.038698815
3178,0.99432963,False,Fibroblasts,Fibroblasts,0.13793103,0.14927177,0.3448276,0.3441389,0.41379312,0.4057101,0.10344828,0.100879245
3070,0.9943287,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32251886,0.06666667,0.06713506,0.3,0.3108743,0.3,0.29947183
2771,0.9943262,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42656022,0.033333335,0.04468092,0.16666667,0.16601881,0.36666667,0.36274004
3330,0.9943258,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.27659187,0.4,0.3886516,0.16666667,0.1666997,0.16666667,0.1680568
1004,0.9943247,False,Type 2 alveolar,Fibroblasts,0.06666667,0.07582563,0.36666667,0.3569018,0.36666667,0.3650809,0.2,0.20219167
3180,0.9943241,False,Dendritic cells,Dendritic cells,0.26666668,0.27801841,0.16666667,0.15899825,0.23333333,0.23304255,0.33333334,0.32994074
4005,0.99432385,False,Dendritic cells,Dendritic cells,0.3,0.3083517,0.26666668,0.26599878,0.1,0.1030006,0.33333334,0.32264894
4716,0.99432355,False,Luminal_Macrophages,Dendritic cells,0.36666667,0.36674756,0.1,0.08864705,0.16666667,0.16882564,0.36666667,0.3757797
1600,0.994319,False,Type 2 alveolar,Type 2 alveolar,0.2580645,0.26452386,0.29032257,0.2845039,0.22580644,0.22026323,0.22580644,0.23070906
1362,0.9943167,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.21784903,0.29032257,0.28691337,0.22580644,0.22729063,0.2580645,0.26794696
2867,0.9943156,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35529786,0.3,0.30820674,0.23333333,0.23524934,0.1,0.10124606
4302,0.99431455,False,Fibroblasts,Fibroblasts,0.4,0.4046305,0.1,0.093243055,0.46666667,0.46205267,0.033333335,0.0400737
31,0.9943106,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32812262,0.16666667,0.16049862,0.26666668,0.2685341,0.23333333,0.2428447
1957,0.99431044,False,Fibroblasts,Dendritic cells,0.26666668,0.27416053,0.06666667,0.07055186,0.33333334,0.3275019,0.33333334,0.3277857
1831,0.9943096,False,Fibroblasts,Dendritic cells,0.16666667,0.17132401,0.033333335,0.040056843,0.4,0.39007735,0.4,0.39854187
2445,0.9943084,False,Dendritic cells,Dendritic cells,0.13333334,0.13679925,0.06666667,0.064100854,0.33333334,0.34125057,0.46666667,0.45784935
1800,0.994307,False,Dendritic cells,Dendritic cells,0.23333333,0.24046905,0.13333334,0.13758369,0.2,0.19081953,0.43333334,0.43112773
1502,0.99430585,False,Dendritic cells,Dendritic cells,0.32258064,0.31279433,0.09677419,0.10260071,0.12903225,0.12743028,0.4516129,0.4571747
3184,0.99430436,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32404596,0.26666668,0.27580726,0.26666668,0.26456276,0.13333334,0.13558404
2693,0.99430364,False,Dendritic cells,Dendritic cells,0.32258064,0.32831863,0.09677419,0.08538153,0.22580644,0.22816741,0.3548387,0.35813248
1137,0.9943014,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.49932083,0.033333335,0.044730507,0.4,0.3996241,0.06666667,0.05632452
4881,0.99429953,False,Luminal_Macrophages,Type 2 alveolar,0.3,0.29430684,0.3,0.3016835,0.13333334,0.12762551,0.26666668,0.27638415
3203,0.9942995,False,Type 2 alveolar,Type 2 alveolar,0.16129032,0.17269135,0.3548387,0.34685352,0.16129032,0.15810333,0.32258064,0.32235172
4310,0.99429923,False,Fibroblasts,Dendritic cells,0.26666668,0.27279532,0.13333334,0.12620191,0.3,0.29572985,0.3,0.30527288
4591,0.99429667,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.37633708,0.06451613,0.06386911,0.2580645,0.26583683,0.29032257,0.29395694
