	Luminal_Macrophages	Type 2 alveolar	Fibroblasts	Dendritic cells
536	0.052984472	0.25431907	0.20840184	0.48429462
537	0.0108789485	0.3876494	0.3291316	0.27234006
538	0.074225664	0.47003073	0.12632674	0.32941687
539	0.03324832	0.032167953	0.6995811	0.23500262
540	0.30283213	0.2578347	0.38709304	0.052240156
541	0.14006199	0.24684268	0.1883097	0.42478564
542	0.25334507	0.2877464	0.24100778	0.21790074
543	0.29506963	0.28911257	0.20996517	0.20585261
544	0.056534808	0.30185926	0.3620154	0.27959055
545	0.255386	0.046772126	0.10040836	0.5974335
546	0.3280427	0.22486407	0.14118229	0.30591097
547	0.13639222	0.37660998	0.119479954	0.36751786
548	0.21697152	0.17972492	0.47650677	0.12679678
549	0.34983483	0.18462312	0.0641641	0.40137795
550	0.43798846	0.06281099	0.1401134	0.35908714
551	0.22234009	0.26120704	0.25687405	0.2595788
552	0.12762764	0.020219611	0.7475159	0.10463684
553	0.32718357	0.41487956	0.02266253	0.23527434
554	0.28992197	0.15424724	0.26870772	0.28712308
555	0.3114381	0.24414319	0.072475135	0.37194356
556	0.38611764	0.3126875	0.20092809	0.10026678
557	0.2431759	0.1993537	0.32253334	0.23493709
558	0.19402115	0.396205	0.3493454	0.06042843
559	0.26505217	0.2570181	0.31155467	0.16637507
560	0.3435764	0.2107341	0.25092363	0.19476587
561	0.09976987	0.123411216	0.38240695	0.39441195
562	0.23954909	0.14902379	0.29110676	0.32032037
563	0.38485545	0.3282159	0.10809772	0.17883094
564	0.15988122	0.6334504	0.0058387388	0.20082968
565	0.49882302	0.3088786	0.1361158	0.056182567
566	0.24908683	0.05130332	0.3813105	0.31829935
567	0.2755372	0.27060586	0.24302043	0.2108365
568	0.32592654	0.30860287	0.073025204	0.29244536
569	0.32333332	0.39060897	0.1793188	0.10673892
570	0.29802567	0.2222334	0.20279215	0.2769488
571	0.3685134	0.23832831	0.22934555	0.16381274
572	0.38741416	0.2562384	0.16933976	0.1870077
573	0.07909716	0.11094993	0.5497575	0.26019546
574	0.21407484	0.10056056	0.4594146	0.22595
575	0.32690874	0.17687422	0.31850648	0.17771058
576	0.01503858	0.45768693	0.19694689	0.3303276
577	0.3843909	0.14567147	0.38607213	0.08386553
578	0.013092172	0.33675206	0.42736566	0.22279012
579	0.28019762	0.14850618	0.30405286	0.26724333
580	0.13669755	0.3397324	0.4390354	0.08453468
581	0.19260797	0.08902197	0.2989843	0.41938576
582	0.5958768	0.282888	0.01108489	0.11015031
583	0.27381232	0.34590405	0.21674061	0.16354299
584	0.3167795	0.21165597	0.2057753	0.2657892
585	0.27979928	0.19047219	0.20252217	0.32720637
586	0.46223268	0.15692012	0.009405954	0.37144125
587	0.40442166	0.23801294	0.1676603	0.1899051
588	0.2886453	0.30007112	0.051600643	0.35968295
589	0.17850776	0.30278328	0.0019690935	0.51673985
590	0.3488206	0.37074214	0.025292773	0.25514448
591	0.3548474	0.09601142	0.101404615	0.4477366
592	0.20364839	0.2823418	0.24041706	0.2735927
593	0.1109824	0.2823041	0.5642733	0.04244015
594	0.1684674	0.21143474	0.2439186	0.37617928
595	0.1355653	0.46319342	0.028557539	0.37268373
596	0.32161963	0.23399848	0.4179207	0.026461203
597	0.17021847	0.29168308	0.16783649	0.370262
598	0.24326849	0.21918824	0.22256483	0.31497845
599	0.15500332	0.28028208	0.1494271	0.4152875
600	0.29419225	0.05832787	0.33065096	0.3168289
601	0.075589545	0.22642544	0.3501702	0.34781483
602	0.3636244	0.3289447	0.26324132	0.044189595
603	0.46301645	0.09526362	0.09145931	0.35026062
604	0.2325173	0.2697154	0.29845548	0.19931181
605	0.34499475	0.008820161	0.3537502	0.2924349
606	0.17068832	0.076150164	0.41541836	0.33774316
607	0.32014096	0.35288984	0.06584428	0.2611249
608	0.30872318	0.08874938	0.05576969	0.54675776
609	0.17336363	0.35612023	0.15603775	0.3144784
610	0.18657061	0.3351918	0.061886486	0.4163511
611	0.5212772	0.13958685	0.2984119	0.040724058
612	0.06396552	0.39979786	0.16246222	0.3737744
613	0.38258234	0.09543797	0.02671373	0.49526596
614	0.4880151	0.010261946	0.0515423	0.45018065
615	0.50213695	0.37258312	0.045585934	0.079693995
616	0.06000528	0.24031478	0.33407754	0.3656024
617	0.08204494	0.55396044	0.2505704	0.113424204
618	0.3832177	0.29054636	0.042713683	0.28352228
619	0.14706382	0.27894628	0.16399825	0.40999162
620	0.100651756	0.53682643	0.28744736	0.07507444
621	0.31124023	0.34278637	0.06800843	0.27796498
622	0.44627303	0.06810331	0.061091896	0.42453176
623	0.32763243	0.556621	0.05783007	0.05791649
624	0.3719537	0.28795272	0.30647397	0.033619612
625	0.19029145	0.15920678	0.33201963	0.31848216
626	0.31483287	0.18012153	0.31609413	0.1889515
627	0.029471792	0.49876794	0.0281184	0.44364187
628	0.35530937	0.124911346	0.21079041	0.3089889
629	0.04462311	0.020409288	0.4945039	0.4404637
630	0.30156785	0.27191508	0.22823933	0.19827776
631	0.3176232	0.42453504	0.22020964	0.037632138
632	0.06193096	0.24246667	0.18027039	0.515332
633	0.05381968	0.5908223	0.26860598	0.086752035
634	0.44627622	0.19411239	0.050431445	0.30917993
635	0.2774025	0.20543012	0.09025711	0.42691028
636	0.24505368	0.2583072	0.28822482	0.20841435
637	0.34970903	0.25985244	0.12839957	0.26203898
638	0.28787673	0.398839	0.13770749	0.17557679
639	0.30691722	0.20619904	0.20683458	0.28004915
640	0.43230614	0.20485727	0.15326221	0.20957436
641	0.07481507	0.5513286	0.18115336	0.19270295
642	0.44414493	0.30673373	0.039628975	0.20949237
643	0.33887458	0.19740398	0.0402674	0.42345405
644	0.2576452	0.21571484	0.42777726	0.09886271
645	0.25216007	0.36235458	0.18684082	0.19864455
646	0.21876745	0.36182663	0.19356598	0.22583994
647	0.22178456	0.24885306	0.2359069	0.29345548
648	0.13675368	0.40252346	0.06940535	0.39131752
649	0.30587173	0.09984607	0.24642521	0.34785697
650	0.03285665	0.4378995	0.32210076	0.20714307
651	0.093657844	0.27342063	0.3840533	0.24886823
652	0.12698637	0.38604322	0.42610678	0.060863636
653	0.08846122	0.1927234	0.4946013	0.22421408
654	0.2489032	0.3334996	0.08601569	0.3315815
655	0.34352502	0.23954952	0.35598627	0.06093921
656	0.101499446	0.23103349	0.33521947	0.33224759
657	0.36587983	0.3303484	0.27287388	0.0308979
658	0.28926158	0.24756438	0.12378452	0.33938953
659	0.43425846	0.45158294	0.11098547	0.0031731057
660	0.21644808	0.46993184	0.05631283	0.25730726
661	0.1256442	0.29056185	0.14845374	0.4353402
662	0.19566903	0.50404763	0.15996778	0.14031559
663	0.071926154	0.059770327	0.26972055	0.598583
664	0.25594738	0.20644258	0.48898697	0.04862305
665	0.18302456	0.2578023	0.2598681	0.29930505
666	0.30212966	0.15410963	0.2120786	0.33168212
667	0.16057502	0.33662975	0.2109031	0.29189214
668	0.24481928	0.23444995	0.40450567	0.116225086
669	0.30620277	0.29748675	0.348693	0.047617473
670	0.066057816	0.3525025	0.1887202	0.39271948
671	0.26104927	0.3156453	0.29859415	0.12471128
672	0.30405438	0.37420112	0.24217862	0.07956587
673	0.0653342	0.30075786	0.35564768	0.27826026
674	0.17933905	0.20657608	0.3527188	0.26136607
675	0.28698942	0.14279005	0.23746674	0.3327538
676	0.3864007	0.3717142	0.07304055	0.16884455
677	0.21272789	0.16080365	0.35488778	0.27158067
678	0.07351834	0.0075400826	0.5816497	0.33729187
679	0.28063092	0.3037388	0.2669675	0.14866276
680	0.19601223	0.40459913	0.17790982	0.2214788
681	0.096850954	0.47303233	0.014536524	0.4155802
682	0.2996278	0.1654731	0.37282056	0.16207854
683	0.4209438	0.22718889	0.22869119	0.123176135
684	0.4486976	0.30221194	0.11509556	0.13399489
685	0.16189559	0.3486044	0.21880285	0.27069715
686	0.42633542	0.15313715	0.310031	0.11049641
687	0.31351727	0.22111055	0.22185226	0.24351992
688	0.40241635	0.09297716	0.07563861	0.42896786
689	0.058354698	0.1963337	0.35934564	0.38596597
690	0.16757233	0.29326662	0.17451383	0.3646472
691	0.26676363	0.23772675	0.29763633	0.19787331
692	0.21091181	0.2955095	0.24372624	0.24985248
693	0.31436387	0.38713783	0.055494126	0.24300419
694	0.23020153	0.32284626	0.20402656	0.24292566
695	0.17123273	0.3894728	0.3833952	0.05589927
696	0.083246686	0.32112315	0.3394154	0.25621477
697	0.0009722095	0.4989722	0.3469128	0.15314278
698	0.19802679	0.19908947	0.18697502	0.41590872
699	0.08742738	0.5379649	0.13490422	0.23970352
700	0.08699394	0.28786275	0.5890853	0.036058027
701	0.1202514	0.13580124	0.46772248	0.27622488
702	0.2252886	0.07417495	0.29445535	0.40608108
703	0.071479365	0.03568568	0.4896718	0.40316316
704	0.46460357	0.21451673	0.122747436	0.19813225
705	0.45877793	0.013953818	0.091548994	0.43571925
706	0.2622535	0.050841946	0.42652294	0.2603816
707	0.3005097	0.0549271	0.4396241	0.20493908
708	0.4026071	0.011513906	0.32591143	0.25996757
709	0.4542421	0.21980435	0.21820407	0.10774949
710	0.08959496	0.25635213	0.3210487	0.3330042
711	0.1636485	0.18221295	0.29277173	0.3613668
712	0.4704526	0.3524524	0.16763137	0.009463621
713	0.16412751	0.33345416	0.15728034	0.34513795
714	0.011762101	0.4363141	0.46824425	0.08367954
715	0.60736144	0.057385225	0.16859935	0.166654
716	0.086192615	0.40702307	0.092667535	0.41411677
717	0.044006355	0.2713623	0.18398826	0.5006431
718	0.18200012	0.2941112	0.20047359	0.32341513
719	0.06515348	0.29266125	0.30699915	0.33518612
720	0.21901512	0.4541459	0.13842578	0.18841319
721	0.32888326	0.18058452	0.17542553	0.31510672
722	0.11928941	0.35053492	0.19516854	0.33500713
723	0.27321997	0.2877059	0.33208227	0.106991835
724	0.57701004	0.19428222	0.17178786	0.056919895
725	0.11701239	0.4771067	0.34695312	0.058927774
726	0.5789152	0.1614068	0.08818273	0.1714953
727	0.046117526	0.35727087	0.21582292	0.38078868
728	0.40373603	0.30432472	0.18812595	0.10381328
729	0.29122022	0.3265371	0.16001862	0.22222407
730	0.43105096	0.121931046	0.41408846	0.03292955
731	0.27755848	0.15569755	0.14414053	0.42260346
732	0.19410206	0.20495637	0.52037996	0.0805616
733	0.091037065	0.35848838	0.3953798	0.15509473
734	0.27958593	0.2298154	0.22355881	0.2670399
735	0.24275157	0.09639131	0.42855927	0.23229784
736	0.45856652	0.42910466	0.012189275	0.10013955
737	0.033590175	0.14487901	0.37648568	0.44504514
738	0.38308004	0.09275857	0.40177086	0.12239053
739	0.449914	0.012152477	0.108350314	0.42958322
740	0.11752108	0.48249367	0.19802512	0.20196015
741	0.13079502	0.26829755	0.48738265	0.11352479
742	0.05157748	0.3752249	0.29001105	0.28318655
743	0.47959292	0.042812366	0.17305861	0.3045361
744	0.24675393	0.013302958	0.3284131	0.41153002
745	0.30357283	0.182476	0.063717194	0.45023397
746	0.22686647	0.1016733	0.43300638	0.23845387
747	0.19351645	0.2100577	0.3651675	0.23125835
748	0.19693299	0.32762444	0.20416614	0.2712764
749	0.28100526	0.031665266	0.37612593	0.31120354
750	0.43127826	0.16326867	0.045601018	0.35985205
751	0.27926293	0.20704481	0.3216106	0.19208165
752	0.16467907	0.34935996	0.17621972	0.30974126
753	0.040078525	0.24901934	0.4079959	0.30290624
754	0.22288063	0.39071938	0.25563586	0.13076414
755	0.4477224	0.31184375	0.22285779	0.017576033
756	0.62284267	0.19707127	0.0011713287	0.17891471
757	0.2282296	0.2551104	0.28454238	0.2321176
758	0.1038948	0.24805447	0.34426656	0.30378416
759	0.39159483	0.06698251	0.25372776	0.28769487
760	0.24846259	0.33395967	0.19937143	0.21820633
761	0.44523817	0.28005674	0.13800386	0.13670124
762	0.3406506	0.068679616	0.34155065	0.24911918
763	0.027271373	0.051499903	0.40309086	0.5181379
764	0.12536931	0.24142812	0.21667689	0.41652566
765	0.23546949	0.26762253	0.06476018	0.4321478
766	0.17171477	0.30315277	0.34190375	0.18322872
767	0.15886304	0.31333846	0.26850384	0.25929463
768	0.06264884	0.28074303	0.2665932	0.39001495
769	0.12850103	0.14143354	0.55868745	0.171378
770	0.2022457	0.2878247	0.24131781	0.2686118
771	0.009955442	0.3157252	0.42253968	0.25177968
772	0.5182449	0.15149726	0.068727545	0.26153025
773	0.08262884	0.37417695	0.5347827	0.008411519
774	0.10996459	0.4971825	0.2715194	0.121333525
775	0.14510734	0.28367707	0.32974032	0.24147528
776	0.2546903	0.2478832	0.33341694	0.1640096
777	0.31493297	0.27448148	0.2838002	0.12678534
778	0.37808952	0.1877897	0.3948717	0.039249077
779	0.3722808	0.1624931	0.26811838	0.19710772
780	0.39588693	0.20577152	0.38870877	0.009632801
781	0.19202907	0.063754626	0.36779615	0.37642014
782	0.41769943	0.2863747	0.2758851	0.02004078
783	0.2395784	0.26729378	0.2444893	0.24863854
784	0.3887391	0.31352285	0.23822644	0.05951159
785	0.2006275	0.2583356	0.28896984	0.25206703
786	0.21711662	0.2792985	0.24393497	0.25964987
787	0.3167825	0.19737567	0.21068269	0.27515912
788	0.07283016	0.1922977	0.19573995	0.5391322
789	0.28280637	0.32777733	0.3575495	0.03186682
790	0.23871729	0.43415788	0.058688436	0.26843637
791	0.06505479	0.46123165	0.37553206	0.0981815
792	0.35392	0.07522229	0.1779598	0.3928979
793	0.17918943	0.10962854	0.30614075	0.40504128
794	0.3866756	0.01500206	0.34431154	0.2540108
795	0.5415975	0.070656605	0.24908434	0.13866156
796	0.026610265	0.008842986	0.284701	0.67984575
797	0.2623646	0.2941265	0.19717057	0.24633834
798	0.071227156	0.30615	0.532683	0.08993983
799	0.23357007	0.061278477	0.30925494	0.39589652
800	0.35896376	0.14847893	0.22158812	0.2709692
801	0.12511565	0.15723895	0.43218532	0.28546008
802	0.4131076	0.15395826	0.31929907	0.11363508
803	0.18786794	0.09885625	0.34883067	0.36444512
804	0.1813177	0.2967787	0.32132047	0.20058313
805	0.36640245	0.202973	0.055955455	0.37466908
806	0.26740822	0.35897505	0.3042572	0.06935952
807	0.23117134	0.40029177	0.3137751	0.054761775
808	0.32992306	0.09277666	0.23951666	0.3377836
809	0.3163741	0.14846276	0.038466353	0.4966968
810	0.047810715	0.3549377	0.39081496	0.20643663
811	0.2771044	0.48803777	0.029298522	0.20555931
812	0.33963767	0.36571658	0.28463426	0.010011472
813	0.25353298	0.19005527	0.1757122	0.38069957
814	0.009830358	0.507255	0.01880687	0.46410772
815	0.050127935	0.28069678	0.22686777	0.44230753
816	0.28793213	0.23964679	0.23882982	0.23359126
817	0.26755962	0.494778	0.17394942	0.06371294
818	0.40354386	0.32055372	0.21844225	0.057460155
819	0.22657362	0.07642844	0.45754787	0.23945007
820	0.39002144	0.12513787	0.24295625	0.24188444
821	0.28738505	0.20476691	0.23189008	0.27595794
822	0.26319823	0.3990615	0.05224442	0.28549585
823	0.34375966	0.2814391	0.09741277	0.27738848
824	0.1636599	0.456218	0.08044768	0.29967442
825	0.22907868	0.1276551	0.23461859	0.40864763
826	0.08637266	0.20872377	0.27697048	0.4279331
827	0.5100977	0.19223502	0.27605927	0.021608042
828	0.046657898	0.37577125	0.09298079	0.48459008
829	0.22322461	0.21614116	0.23175229	0.32888195
830	0.6245158	0.048781835	0.020523703	0.30617866
831	0.20554203	0.4631382	0.09939292	0.23192686
832	0.27345714	0.45356622	0.20611297	0.066863656
833	0.25729755	0.39398903	0.14716706	0.20154637
834	0.37456432	0.2245177	0.31942812	0.08148986
835	0.13244513	0.24087429	0.3290048	0.2976758
836	0.252913	0.10330321	0.35474476	0.28903902
837	0.35849586	0.038432248	0.042628795	0.5604431
838	0.35918367	0.032167792	0.34175044	0.2668981
839	0.29754698	0.3025165	0.29416445	0.10577206
840	0.27667004	0.33020836	0.2981723	0.094949335
841	0.3364423	0.24518728	0.09648416	0.32188627
842	0.14869158	0.15277855	0.6297989	0.06873096
843	0.31981233	0.31882188	0.32854584	0.03281998
844	0.24722575	0.24553347	0.21461305	0.29262772
845	0.19563901	0.11078618	0.1835109	0.5100639
846	0.1435179	0.33332095	0.40969384	0.113467306
847	0.26395252	0.13574398	0.22023124	0.3800723
848	0.26448548	0.48994836	0.23598379	0.009582391
849	0.071392275	0.13734633	0.35487753	0.43638387
850	0.25487387	0.13854994	0.59450275	0.0120734
851	0.2640418	0.0028131772	0.4506338	0.2825112
852	0.21279232	0.17063688	0.23499559	0.38157523
853	0.30629176	0.071646765	0.097817525	0.52424395
854	0.27952117	0.2159817	0.33519477	0.16930237
855	0.0899885	0.38789394	0.08210136	0.44001618
856	0.24764459	0.28365073	0.30316085	0.16554387
857	0.3700416	0.010049021	0.20423093	0.41567844
858	0.06101322	0.1581966	0.5090138	0.27177644
859	0.25731182	0.227338	0.34229758	0.1730526
860	0.2694884	0.3630893	0.22767885	0.13974346
861	0.45254806	0.10280046	0.1134915	0.33115998
862	0.011954743	0.31414253	0.23905385	0.43484887
863	0.4780671	0.16746609	0.2935448	0.060922008
864	0.1347526	0.53211606	0.27176943	0.06136191
865	0.18044357	0.19503425	0.3601275	0.26439467
866	0.18121189	0.3495034	0.18980305	0.27948165
867	0.31632233	0.097113915	0.3581626	0.22840114
868	0.3279714	0.05142792	0.26471666	0.35588402
869	0.3426721	0.13283418	0.3723625	0.15213121
870	0.33794513	0.011901974	0.37420613	0.27594677
871	0.30737182	0.1620148	0.23989442	0.29071894
872	0.2904691	0.24334878	0.24690132	0.2192808
873	0.02008778	0.19558667	0.4047773	0.37954825
874	0.13725267	0.6979247	0.110225625	0.054597016
875	0.22945137	0.2934771	0.19475313	0.2823184
876	0.0036159337	0.32333496	0.39589414	0.27715495
877	0.11261107	0.33759502	0.41042557	0.13936831
878	0.4326222	0.333451	0.11903581	0.11489101
879	0.20224097	0.36305794	0.13988137	0.2948197
880	0.6292927	0.26199156	0.090155475	0.018560212
881	0.15206568	0.32964504	0.3392869	0.17900239
882	0.38685343	0.21297106	0.3783973	0.021778246
883	0.32713655	0.27438968	0.115762405	0.28271136
884	0.13814005	0.3866956	0.2237861	0.25137827
885	0.1387592	0.33216542	0.15927462	0.36980078
886	0.252475	0.56402636	0.15775809	0.025740558
887	0.014469186	0.17430104	0.4446975	0.36653227
888	0.31931254	0.1996929	0.10577029	0.3752243
889	0.47874376	0.3458041	0.13031484	0.045137294
890	0.17585859	0.4643926	0.060946666	0.29880217
891	0.21791829	0.25397718	0.3539472	0.17415732
892	0.59933263	0.3047428	0.056142878	0.03978168
893	0.28885084	0.14816807	0.34260178	0.22037934
894	0.21874373	0.25304866	0.16547546	0.36273214
895	0.47970492	0.3896341	0.09792455	0.032736413
896	0.009197321	0.06662676	0.5483281	0.37584782
897	0.27347755	0.36285397	0.28889987	0.07476861
898	0.28806552	0.1989216	0.3029649	0.21004796
899	0.1997732	0.43198815	0.18834765	0.179891
900	0.35840827	0.062018566	0.08295378	0.49661937
901	0.23557293	0.20210907	0.19818744	0.36413056
902	0.47320777	0.29263976	0.15118694	0.082965516
903	0.31792527	0.2540348	0.19972432	0.22831562
904	0.11664596	0.23270823	0.2193716	0.4312742
905	0.07869196	0.43749383	0.44371668	0.04009754
906	0.20257443	0.1967582	0.14937936	0.451288
907	0.19993332	0.16191371	0.37032247	0.26783052
908	0.3697091	0.07298535	0.21239206	0.3449135
909	0.34859827	0.21089947	0.25873893	0.18176332
910	0.24710266	0.3367802	0.09798672	0.31813043
911	0.34325707	0.19212876	0.2589706	0.2056436
912	0.48291618	0.02708937	0.4271213	0.062873125
913	0.19179456	0.20518857	0.2577605	0.3452564
914	0.66411114	0.054088283	0.1294938	0.15230677
915	0.32208383	0.14492533	0.21887648	0.3141144
916	0.20732604	0.33804232	0.2633711	0.19126053
917	0.44664413	0.08765926	0.15829639	0.30740023
918	0.27720913	0.39298216	0.25057164	0.07923708
919	0.17118339	0.13657196	0.08120768	0.61103696
920	0.14521119	0.46321344	0.23202376	0.15955159
921	0.65045017	0.09411206	0.2160446	0.039393168
922	0.23588733	0.33836958	0.26170486	0.16403821
923	0.3580622	0.33411407	0.13731495	0.17050879
924	0.3027488	0.2770756	0.24185535	0.17832029
925	0.27943292	0.19621556	0.23243278	0.29191872
926	0.014828916	0.26122156	0.32850444	0.39544508
927	0.28363886	0.33379048	0.099903755	0.28266692
928	0.15716048	0.103072286	0.37418872	0.36557853
929	0.61434984	0.24340262	0.057477053	0.08477046
930	0.21805625	0.3202849	0.27708533	0.18457349
931	0.29848027	0.18181744	0.18021877	0.33948353
932	0.44262242	0.30423364	0.073372826	0.1797711
933	0.44473732	0.22602801	0.04176682	0.28746784
934	0.05371558	0.2254061	0.4017681	0.3191102
935	0.05101504	0.43363014	0.3177253	0.19762951
936	0.29229987	0.17332378	0.30818287	0.22619349
937	0.1727655	0.12649114	0.057016157	0.64372724
938	0.39830583	0.07736912	0.41013837	0.11418667
939	0.093992785	0.42353228	0.38667458	0.095800355
940	0.30272985	0.14028467	0.07662729	0.48035818
941	0.38778263	0.0866477	0.42832094	0.097248726
942	0.15809013	0.05199708	0.6747802	0.115132615
943	0.130714	0.32281527	0.2702425	0.2762282
944	0.3948928	0.04280352	0.35082567	0.21147798
945	0.20045675	0.1641859	0.33182362	0.30353373
946	0.41560444	0.09393678	0.30541414	0.18504465
947	0.2926521	0.23337126	0.18187161	0.29210502
948	0.58887666	0.22024344	0.14063948	0.050240394
949	0.26386094	0.36259162	0.23993269	0.13361473
950	0.18861999	0.093980454	0.40184107	0.3155585
951	0.04610861	0.10512467	0.5937322	0.25503457
952	0.07308588	0.2810817	0.12582798	0.5200044
953	0.099611685	0.36870772	0.161909	0.36977157
954	0.19620457	0.15005004	0.38076946	0.27297592
955	0.0733317	0.28944492	0.32876694	0.30845645
956	0.0731548	0.0065255202	0.26875037	0.6515693
957	0.2548386	0.27242935	0.2113644	0.26136768
958	0.32494202	0.46105784	0.0047418345	0.20925829
959	0.38502494	0.2765362	0.2804162	0.05802266
960	0.33408228	0.36748505	0.23666464	0.061768048
961	0.14886943	0.53524905	0.20366398	0.11221756
962	0.21675351	0.37139225	0.14789951	0.26395473
963	0.3264354	0.29009944	0.09759046	0.2858747
964	0.09166405	0.31279945	0.32979098	0.2657455
965	0.11946283	0.07373634	0.6983697	0.10843112
966	0.20102432	0.33223477	0.073552914	0.39318797
967	0.038104445	0.06732639	0.32138547	0.5731837
968	0.24545671	0.20932204	0.27688575	0.26833552
969	0.23790365	0.30494416	0.31260794	0.14454426
970	0.30233917	0.27849936	0.3107169	0.10844459
971	0.018892637	0.13546461	0.40278	0.44286278
972	0.012311702	0.5283919	0.2974095	0.16188689
973	0.4424742	0.2730565	0.17279246	0.11167685
974	0.31415227	0.42898807	0.21586752	0.04099215
975	0.301834	0.32984278	0.2680104	0.10031282
976	0.2942395	0.30073127	0.34951282	0.055516407
977	0.18429592	0.5267844	0.26843688	0.020482764
978	0.25597322	0.26977518	0.20348892	0.27076268
979	0.29221037	0.27867594	0.26772398	0.1613897
980	0.52960676	0.13948137	0.25060093	0.08031094
981	0.42238247	0.07904893	0.037452016	0.46111658
982	0.087304	0.060475525	0.44384146	0.40837902
983	0.47319537	0.08046358	0.34093103	0.10541002
984	0.30492246	0.17122838	0.44235557	0.08149357
985	0.11972596	0.60021895	0.27489474	0.0051603364
986	0.3434377	0.040770743	0.50121295	0.11457861
987	0.168982	0.30651027	0.3253665	0.19914123
988	0.43066928	0.32347807	0.108939566	0.13691308
989	0.3248765	0.27372172	0.3756535	0.025748273
990	0.21270093	0.22247171	0.3482567	0.21657065
991	0.06011115	0.38543358	0.3338887	0.22056654
992	0.23740476	0.43160996	0.21133603	0.11964923
993	0.30441386	0.3218603	0.20877582	0.16495
994	0.011895502	0.50969213	0.29270786	0.18570453
995	0.39092225	0.10294925	0.23512818	0.27100033
996	0.21696742	0.15859506	0.038137943	0.5862996
997	0.21270198	0.050230864	0.1758826	0.5611846
998	0.28321338	0.2994086	0.16468398	0.252694
999	0.26999778	0.24857926	0.123518676	0.3579043
