	Luminal_Macrophages	Type 2 alveolar	Fibroblasts	Dendritic cells
535	0.1483738	0.7514612	0.01802263	0.08214239
536	0.090012565	0.31482345	0.20165361	0.39351037
537	0.23862195	0.2627622	0.4411854	0.057430435
538	0.6040312	0.13723114	0.06733167	0.19140595
539	0.17400666	0.3941106	0.027924431	0.40395832
540	0.35757974	0.48613435	0.084655665	0.071630254
541	0.037846763	0.13290687	0.6380172	0.19122922
542	0.05941548	0.50643516	0.080421306	0.35372803
543	0.03120519	0.42820176	0.51456964	0.026023429
544	0.119860925	0.07616128	0.046406724	0.7575711
545	0.5084837	0.13735563	0.28459948	0.069561206
546	0.022027602	0.20915392	0.6990017	0.06981673
547	0.63521093	0.042342395	0.13080986	0.19163682
548	0.065492965	0.20288122	0.14532468	0.58630115
549	0.12482696	0.2598366	0.33604932	0.2792871
550	0.18668206	0.19243014	0.21153611	0.4093517
551	0.2741198	0.29036465	0.06746763	0.36804792
552	0.33784834	0.13781638	0.012678541	0.51165676
553	0.101306304	0.57986706	0.08321409	0.23561251
554	0.2663307	0.18904571	0.11591566	0.42870793
555	0.16460331	0.5026021	0.25869453	0.07410008
556	0.023305802	0.53754234	0.14774524	0.29140663
557	0.38323897	0.09294867	0.101730675	0.4220817
558	0.40899497	0.10250112	0.41824836	0.07025556
559	0.3560386	0.54047525	0.005449876	0.098036245
560	0.10284125	0.26536447	0.22067921	0.41111505
561	0.031459562	0.23397447	0.5656104	0.16895553
562	0.2870898	0.45599264	0.19681583	0.060101755
563	0.06370949	0.18728797	0.46887255	0.28012997
564	0.3026235	0.17260434	0.4025912	0.12218094
565	0.54323983	0.16663067	0.041258097	0.24887142
566	0.17885113	0.06343325	0.39917612	0.35853952
567	0.121590406	0.23163205	0.037863955	0.6089136
568	0.3975808	0.23647612	0.27587217	0.09007089
569	0.39962155	0.091631494	0.1480003	0.36074665
570	0.46961653	0.016763436	0.42327076	0.09034927
571	0.57307434	0.040459517	0.14915305	0.23731306
572	0.745357	0.0488902	0.09996429	0.10578853
573	0.2996099	0.012060743	0.5530705	0.13525885
574	0.1589529	0.26828796	0.24040999	0.33234915
575	0.3150921	0.06385901	0.05243589	0.56861305
576	0.11906346	0.6848678	0.034987215	0.16108152
577	0.7367715	0.054393012	0.02165157	0.1871839
578	0.48964474	0.12685479	0.062922865	0.3205776
579	0.15332513	0.34402224	0.40743124	0.09522138
580	0.07965568	0.1979852	0.52117455	0.20118457
581	0.39896002	0.108294666	0.27270833	0.22003698
582	0.38720754	0.03259641	0.22415271	0.35604334
583	0.13355845	0.5994487	0.119482696	0.14751014
584	0.30691618	0.22401401	0.11776539	0.3513044
585	0.020917786	0.13430175	0.31023923	0.53454125
586	0.18391925	0.5623078	0.0049452274	0.24882773
587	0.0023801706	0.26527926	0.2281768	0.50416374
588	0.07823215	0.2857889	0.032735888	0.60324305
589	0.06951368	0.06708332	0.23141168	0.6319913
590	0.21180819	0.6164896	0.040941898	0.13076036
591	0.16803415	0.27457172	0.01954422	0.5378499
592	0.27770883	0.40203992	0.10197683	0.21827443
593	0.037013702	0.1647269	0.6600238	0.13823555
594	0.38791525	0.18884835	0.3695537	0.053682726
595	0.06569913	0.063283235	0.52839315	0.3426245
596	0.058206614	0.6611969	0.020347841	0.26024863
597	0.52653116	0.26854038	0.12881637	0.076112114
598	0.29088613	0.09651609	0.5127359	0.09986188
599	0.03842664	0.014329424	0.5440539	0.40319
600	0.123642646	0.25123724	0.38258883	0.24253128
601	0.120163955	0.6200099	0.20979387	0.050032284
602	0.2114119	0.0010230074	0.7694657	0.018099431
603	0.074467376	0.6627303	0.007167966	0.2556344
604	0.11616485	0.23117746	0.17969784	0.47295985
605	0.105210274	0.12588066	0.39440686	0.3745022
606	0.34631407	0.21974342	0.04746938	0.38647312
607	0.36035544	0.038543817	0.32619068	0.27491006
608	0.8019314	0.07547203	0.08688287	0.03571375
609	0.39482385	0.0449191	0.07372858	0.4865285
610	0.21429598	0.42436177	0.3176523	0.04368996
611	0.06815559	0.39373612	0.005427033	0.5326813
612	0.6665547	0.13157097	0.038821444	0.16305287
613	0.05420421	0.1314248	0.23470786	0.57966316
614	0.1029392	0.1357728	0.6328043	0.1284837
615	0.14225428	0.6178072	0.008421443	0.23151708
616	0.2581955	0.35191515	0.33381283	0.056076534
617	0.006362597	0.25498462	0.5996639	0.13898884
618	0.43217576	0.12362264	0.07361339	0.3705882
619	0.42330003	0.26021188	0.29878733	0.01770079
620	1.5330496e-06	0.7242583	0.01137037	0.2643698
621	0.28984892	0.14233251	0.321043	0.24677557
622	0.47098833	0.05501268	0.17141692	0.30258206
623	0.30794612	0.16307439	0.52814007	0.0008394426
624	0.33060768	0.030099666	0.31586698	0.32342568
625	0.036925573	0.52228165	0.13584538	0.3049474
626	0.054746952	0.21690632	0.6867544	0.041592333
627	0.148373	0.28158075	0.46563652	0.10440974
628	0.23148274	0.5229179	0.18829119	0.05730814
629	0.2648003	0.11644023	0.39128518	0.2274743
630	0.4531987	0.16610868	0.35475615	0.0259365
631	0.33103332	0.1883588	0.08976436	0.39084354
632	0.5072421	0.3770829	0.07077466	0.044900343
633	0.26789832	0.32247955	0.29010943	0.1195127
634	0.105707556	0.21462926	0.6726255	0.0070377006
635	0.62360066	0.31061324	0.024783969	0.04100212
636	0.38656303	0.2391551	0.26063865	0.113643214
637	0.7652159	0.03274565	0.01847396	0.18356453
638	0.10384693	0.16649313	0.2421768	0.48748314
639	0.01021789	0.09418163	0.48583242	0.40976804
640	0.019287175	0.29710236	0.0019646527	0.6816458
641	0.1236796	0.37904188	0.45171335	0.045565147
642	0.3925075	0.016543547	0.15019831	0.44075063
643	0.24709122	0.04281797	0.34929845	0.36079237
644	0.1264375	0.030160168	0.6646342	0.17876811
645	0.24978137	0.43565935	0.13393618	0.1806231
646	0.48590216	0.2588292	0.14067456	0.114594065
647	0.21078894	0.06960593	0.3457533	0.3738518
648	0.0353028	0.06530689	0.48777723	0.41161308
649	0.6074895	0.10018558	0.05771317	0.23461173
650	0.18116559	0.13424952	0.41176906	0.27281582
651	0.25891286	0.123311184	0.5339003	0.083875656
652	0.72041726	0.1333029	0.037692487	0.10858738
653	0.1818469	0.22422683	0.526929	0.066997275
654	0.12842843	0.2580732	0.47020003	0.14329833
655	0.06049026	0.09576422	0.32643327	0.5173122
656	0.6508898	0.16736892	0.017353274	0.16438797
657	0.60198146	0.2825518	0.06639978	0.04906694
658	0.16231683	0.13991053	0.38088185	0.31689078
659	0.37232348	0.19730985	0.34232795	0.088038705
660	0.095903255	0.31299394	0.3722855	0.21881731
661	0.28209648	0.65878963	0.020746492	0.038367398
662	0.48050198	0.38901833	0.025787206	0.104692474
663	0.37408388	0.07426347	0.123078175	0.42857447
664	0.184757	0.09644162	0.33305085	0.38575053
665	0.56618196	0.08631285	0.042228565	0.30527663
666	0.06633432	0.019051537	0.3651446	0.54946953
667	0.033349764	0.67912674	0.06728183	0.22024168
668	0.17936315	0.07232385	0.7340158	0.01429721
669	0.1932773	0.14443363	0.6088369	0.053452153
670	0.07367047	0.120604455	0.32927278	0.47645232
671	0.17572145	0.20101771	0.016372737	0.6068881
672	0.009692896	0.011023697	0.59947443	0.379809
673	0.31550854	0.026350956	0.30275968	0.3553808
674	0.016427355	0.56878644	0.12440366	0.29038253
675	0.24555597	0.34062892	0.1793069	0.2345082
676	0.34689695	0.5384202	0.031159103	0.08352377
677	0.07753593	0.43955824	0.051345684	0.43156016
678	0.55467963	0.101801544	0.3125253	0.030993547
679	0.05726919	0.04155904	0.35230953	0.5488622
680	0.18707502	0.36877498	0.3273095	0.11684051
681	0.07981025	0.16467883	0.41962895	0.33588198
682	0.39275143	0.09546445	0.5082223	0.003561857
683	0.13734916	0.011924306	0.7554533	0.09527326
684	0.3403989	0.08571833	0.09749486	0.4763879
685	0.25686228	0.08655441	0.50627244	0.15031086
686	0.014805386	0.57567847	0.08386401	0.32565212
687	0.36423174	0.27694595	0.33909488	0.019727437
688	0.13306944	0.019204546	0.09908602	0.74864
689	0.038423553	0.7619715	0.1873883	0.012216677
690	0.11110963	0.02124273	0.12855762	0.73909
691	0.094289035	0.66945016	0.23321666	0.0030441447
692	0.03307888	0.11870095	0.46901172	0.37920845
693	0.22836247	0.51457214	0.104500204	0.15256521
694	0.1363637	0.24184385	0.4291513	0.19264115
695	0.08623789	0.17816038	0.09364535	0.6419564
696	0.065947056	0.117148906	0.6700229	0.14688115
697	0.46423125	0.22942485	0.22390817	0.08243572
698	0.048351962	0.02476511	0.22563103	0.7012519
699	0.22586869	0.6624476	0.050721228	0.0609625
700	0.309569	0.20506515	0.33061418	0.15475167
701	0.3999183	0.07830498	0.12310713	0.3986696
702	0.2241705	0.021453312	0.17809232	0.5762839
703	0.4731787	0.11915303	0.22254877	0.1851195
704	0.12961158	0.25993624	0.27685246	0.33359975
705	0.09906846	0.2290524	0.17949618	0.49238297
706	0.30785075	0.08604102	0.56690735	0.039200876
707	0.54407406	0.06910657	0.32460153	0.06221783
708	0.20149067	0.16679567	0.21621399	0.4154997
709	0.073091514	0.38717908	0.21546844	0.32426098
710	0.3320276	0.15267824	0.2591816	0.25611255
711	0.06804935	0.03529195	0.17564175	0.72101694
712	0.22963406	0.49517128	0.111607	0.16358767
713	0.010995681	0.07076376	0.78856814	0.1296724
714	0.3881396	0.2500379	0.08455489	0.2772676
715	0.021791328	0.6573464	0.21592125	0.10494102
716	0.30009037	0.07610331	0.3448986	0.27890772
717	0.3823154	0.15024531	0.39275563	0.07468366
718	0.107269965	0.21354045	0.50941336	0.16977619
719	0.47500688	0.18240984	0.16041237	0.1821709
720	0.44648314	0.10389174	0.07125724	0.3783679
721	0.38532683	0.4420096	0.122822866	0.049840685
722	0.0074160346	0.4200987	0.120357536	0.45212772
723	0.12882452	0.24465558	0.2630792	0.36344072
724	0.43249404	0.17122304	0.23995931	0.1563236
725	0.31278086	0.21505056	0.17684144	0.29532716
726	0.16400191	0.12465747	0.45801133	0.2533293
727	0.45516363	0.04658201	0.031767465	0.4664869
728	0.1590727	0.19771548	0.59439397	0.04881788
729	0.03007134	0.04347332	0.30922896	0.61722636
730	0.43126783	0.0059315674	0.5155569	0.047243774
731	0.4712967	0.094492175	0.24804123	0.18616991
732	0.30851585	0.28028905	0.40282986	0.008365218
733	0.25098276	0.15955716	0.43821228	0.1512478
734	0.14247136	0.3254992	0.09296966	0.43905976
735	0.08149992	0.26152644	0.37534735	0.2816263
736	0.15255223	0.39326558	0.13479272	0.3193895
737	0.5564639	0.32829887	0.07646943	0.03876779
738	0.04308439	0.06957713	0.6340171	0.25332138
739	0.08048606	0.7431133	0.09001086	0.08638977
740	0.3921885	0.11214741	0.49147385	0.004190259
741	0.33705443	0.28629833	0.22149977	0.15514748
742	0.52964854	0.16239716	0.112222165	0.19573212
743	0.041814916	0.9070783	0.034584805	0.016521929
744	0.040479086	0.17971134	0.58451647	0.19529308
745	0.018862467	0.22255094	0.5107846	0.24780197
746	0.08744876	0.002074164	0.6730694	0.23740764
747	0.08136529	0.016999623	0.45492226	0.44671282
748	0.08878205	0.12104166	0.07128295	0.71889335
749	0.09214185	0.708125	0.1958516	0.003881581
750	0.13246939	0.5317295	0.27437028	0.06143081
751	0.11831322	0.19962297	0.52508724	0.1569766
752	0.3866502	0.09298975	0.367799	0.15256104
753	0.03732361	0.2573938	0.13468288	0.5705997
754	0.19749255	0.0133798225	0.05641086	0.73271674
755	0.12882142	0.10851348	0.61814773	0.14451739
756	0.262019	0.03996552	0.3051013	0.39291418
757	0.012606692	0.7576774	0.11010826	0.119607665
758	0.14223334	0.645778	0.17907737	0.0329113
759	0.42406237	0.012735609	0.06756804	0.49563396
760	0.38623968	0.04799111	0.06489658	0.5008727
761	0.07182098	0.36756644	0.54019254	0.020420056
762	0.010851553	0.09321547	0.6699922	0.22594075
763	0.1747274	0.65815866	0.16089688	0.0062170457
764	0.29882747	0.4200333	0.06523497	0.21590427
765	0.40364593	0.23990697	0.16101266	0.19543442
766	0.5397018	0.22635219	0.14845501	0.08549097
767	0.48859212	0.20508064	0.05449023	0.251837
768	0.24290833	0.11748741	0.5905036	0.0491007
769	0.20753472	0.2571086	0.18710713	0.34824955
770	0.1871209	0.39235282	0.18948533	0.23104094
771	0.10951291	0.20042893	0.59642935	0.09362882
772	0.22071362	0.19567902	0.25041902	0.33318833
773	0.125203	0.1166181	0.32098195	0.43719697
774	0.008075786	0.634623	0.15682188	0.20047934
775	0.2875905	0.007983334	0.31465226	0.3897739
776	0.12016751	0.07650072	0.10414329	0.6991885
777	0.6846279	0.18075776	0.105440386	0.029173994
778	0.14757042	0.2699966	0.06275474	0.51967824
779	0.011950514	0.6752893	0.06115465	0.25160557
780	0.61224777	0.15728126	0.090607904	0.13986307
781	0.0039910357	0.3396592	0.06862088	0.58772886
782	0.19598989	0.16890794	0.27299756	0.36210462
783	0.1899862	0.0035294835	0.49741444	0.30906987
784	0.23987496	0.57904196	0.1033297	0.07775338
785	0.38636768	0.39041963	0.18571721	0.037495505
786	0.009163416	0.021926895	0.12237417	0.8465355
787	0.2964202	0.23517647	0.3883024	0.08010094
788	0.06414804	0.06338995	0.6885584	0.18390363
789	0.538874	0.1450501	0.17545919	0.14061674
790	0.3709368	0.48560575	0.10479201	0.038665444
791	0.01756566	0.2981839	0.24273026	0.44152018
792	0.1733943	0.6947472	0.008258411	0.12360009
793	0.00037854433	0.50046074	0.16503495	0.33412576
794	0.14402887	0.22384375	0.5430253	0.08910206
795	0.50966185	0.09529202	0.24932535	0.14572081
796	0.3223207	0.025313487	0.23773617	0.41462964
797	0.51269424	0.2520338	0.111019276	0.12425271
798	0.48335668	0.0490009	0.36073983	0.1069026
799	0.09728273	0.13305618	0.73212844	0.037532624
800	0.09451667	0.53917265	0.11542143	0.2508892
801	0.037032284	0.40715724	0.015831597	0.53997886
802	0.10852512	0.07484033	0.36893776	0.4476968
803	0.12605605	0.03177554	0.19543932	0.6467291
804	0.19546524	0.5192583	0.101122774	0.1841537
805	0.23512064	0.09584953	0.42175958	0.24727027
806	0.021942474	0.33231306	0.4457214	0.20002307
807	0.11046559	0.29273468	0.5966253	0.00017440294
808	0.36277133	0.049646366	0.09705659	0.4905257
809	0.02590719	0.42022422	0.20053832	0.35333025
810	0.44879502	0.44148397	0.05614569	0.053575322
811	0.022744378	0.3096432	0.402669	0.26494342
812	0.17346789	0.20528626	0.35869226	0.2625536
813	0.27338058	0.36447695	0.19364883	0.16849363
814	0.37717244	0.14067744	0.36795467	0.11419545
815	0.08245071	0.68905044	0.027147917	0.20135093
816	0.29750955	0.06755536	0.22396077	0.41097432
817	0.006422369	0.5040023	0.48892516	0.0006502195
818	0.3625907	0.14031732	0.23535806	0.26173392
819	0.025535164	0.50404537	0.11065312	0.35976633
820	0.25674006	0.03200004	0.5982906	0.112969294
821	0.08648699	0.3723021	0.5266791	0.014531827
822	0.52536535	0.17711961	0.16653843	0.13097662
823	0.32630202	0.3229737	0.08217933	0.26854494
824	0.02763709	0.21705087	0.47282138	0.28249067
825	0.7063772	0.100907944	0.057860002	0.13485487
826	0.55852056	0.11285	0.31706253	0.011566897
827	0.32130545	0.17777054	0.42747346	0.07345055
828	0.31232932	0.1962244	0.23411182	0.25733447
829	0.3533044	0.12514025	0.10330599	0.41824937
830	0.47482455	0.07407354	0.27249357	0.17860833
831	0.17503436	0.21331607	0.3093717	0.30227783
832	0.2046077	0.17648494	0.31350183	0.30540553
833	0.16041784	0.39343667	0.37485713	0.071288355
834	0.3161569	0.08697927	0.031777956	0.5650859
835	0.11667171	0.053811762	0.57697976	0.2525368
836	0.14148764	0.1912718	0.63730884	0.029931745
837	0.64189726	0.0040993	0.2159744	0.138029
838	0.64551353	0.13839091	0.018423177	0.19767238
839	0.08873542	0.737695	0.051668786	0.1219008
840	0.15891229	0.008030076	0.026612567	0.80644506
841	0.8406882	0.017224805	0.09171181	0.050375137
842	0.19752645	0.17052458	0.5965461	0.03540286
843	0.56545305	0.08045841	0.10245088	0.25163767
844	0.16137393	0.037424814	0.77083904	0.030362224
845	0.30603534	0.04487069	0.20805277	0.4410412
846	0.22040956	0.30160177	0.46897587	0.0090127885
847	0.023890436	0.5393068	0.3591604	0.07764235
848	0.4384943	0.082369484	0.38989946	0.08923674
849	0.49414325	0.08799705	0.23218518	0.18567452
850	0.12749869	0.1907438	0.09802725	0.5837303
851	0.31140986	0.23538168	0.19243096	0.26077753
852	0.06750649	0.021997698	0.61068743	0.29980835
853	0.10618708	0.21159767	0.3523097	0.32990554
854	0.3708907	0.23536421	0.37517223	0.01857284
855	0.10631218	0.528764	0.18397176	0.18095206
856	0.258757	0.4244484	0.020768592	0.29602602
857	0.34898594	0.21679892	0.24505536	0.18915978
858	0.6179512	0.27167973	0.02454171	0.08582733
859	0.0117331445	0.4112618	0.03801979	0.53898525
860	0.36093825	0.07057262	0.37979966	0.18868947
861	0.077990875	0.13442852	0.61537284	0.17220774
862	0.22823156	0.32050067	0.3826618	0.06860597
863	0.3525396	0.2733557	0.20951909	0.16458562
864	0.68461215	0.023908857	0.05321147	0.23826751
865	0.046553437	0.3313096	0.31092492	0.31121206
866	0.018088138	0.08673232	0.13412125	0.7610583
867	0.11896296	0.13577092	0.35844734	0.3868188
868	0.51763445	0.019016758	0.28651404	0.17683475
869	0.4424028	0.21126175	0.011117636	0.3352178
870	0.47274005	0.21804732	0.25746635	0.051746283
871	0.051344972	0.66367394	0.21618089	0.06880019
872	0.0025000619	0.06003968	0.3430589	0.59440136
873	0.028152667	0.22109011	0.44519937	0.30555785
874	0.07180638	0.34086627	0.55641097	0.030916402
875	0.102356076	0.08463335	0.7531047	0.059905898
876	0.45105082	0.0628136	0.33421552	0.15192007
877	0.14276038	0.33953223	0.48603466	0.031672735
878	0.23302576	0.026928455	0.47614253	0.2639033
879	0.26963407	0.055977307	0.46409	0.21029864
880	0.7209892	0.26188943	0.009743458	0.007377906
881	0.27928418	0.030098934	0.6598686	0.030748257
882	0.30629006	0.00843899	0.040955003	0.64431596
883	0.39280516	0.010218136	0.5849345	0.012042211
884	0.3723118	0.3468873	0.12426212	0.15653878
885	0.038439915	0.3191209	0.30288497	0.3395542
886	0.35512644	0.04941835	0.4203018	0.17515342
887	0.027151797	0.08447612	0.8259444	0.062427685
888	0.17798446	0.6898463	0.02440336	0.107765906
889	0.25607976	0.12338683	0.17888136	0.44165206
890	0.3426893	0.37732336	0.09936106	0.18062629
891	0.15250276	0.11931406	0.18526775	0.54291546
892	0.0743278	0.27298498	0.6499985	0.0026887718
893	0.20771524	0.061442234	0.17886299	0.55197954
894	0.298589	0.3685754	0.15734357	0.17549205
895	0.14427707	0.11993498	0.0061544245	0.7296335
896	0.28542012	0.2709567	0.09273642	0.35088676
897	0.16528265	0.07714002	0.19709238	0.56048495
898	0.039307155	0.028884528	0.848925	0.08288331
899	0.18345736	0.100991294	0.08854291	0.62700844
900	0.10549284	0.79936635	0.0771291	0.018011682
901	0.06816014	0.23772639	0.14363417	0.5504793
902	0.014125086	0.26460117	0.2357293	0.48554444
903	0.2885556	0.082637444	0.53386825	0.094938725
904	0.6639704	0.29170755	0.038095273	0.0062267985
905	0.22786556	0.11440096	0.14629291	0.5114406
906	0.39546412	0.14727375	0.040105287	0.41715685
907	0.09296618	0.7229959	0.11020196	0.073836
908	0.5231641	0.1367999	0.18090157	0.15913445
909	0.26800728	0.31652367	0.2690246	0.14644444
910	0.03160817	0.1553247	0.44922167	0.36384547
911	0.39886773	0.24184176	0.059323676	0.29996684
912	0.49403882	0.094960384	0.0074589355	0.40354186
913	0.50414044	0.19166277	0.25878742	0.04540939
914	0.03992872	0.8413036	0.03555265	0.083215035
915	0.053680383	0.43302968	0.510948	0.0023419268
916	0.13398376	0.040342525	0.21311976	0.61255395
917	0.31999812	0.19058065	0.17078258	0.31863865
918	0.43620515	0.13750637	0.04142156	0.38486692
919	0.068990365	0.09304012	0.6769533	0.1610162
920	0.10943725	0.006020956	0.12507577	0.759466
921	0.20070696	0.038097147	0.21256565	0.54863024
922	0.46645257	0.33238772	0.19212687	0.009032845
923	0.054760776	0.5726164	0.1282826	0.2443402
924	0.5648604	0.32940996	0.0086962115	0.09703344
925	0.36812195	0.24737112	0.13776274	0.2467442
926	0.2286466	0.16773081	0.22515078	0.3784718
927	0.24585858	0.4539881	0.19090307	0.10925023
928	0.09465346	0.16874278	0.4422862	0.29431757
929	0.34525087	0.5095947	0.06446716	0.080687284
930	0.073241174	0.25887766	0.09935498	0.56852615
931	0.33701333	0.16972513	0.26427966	0.22898188
932	0.03318888	0.33881277	0.50462055	0.1233778
933	0.11580938	0.028384421	0.44789186	0.40791434
934	0.073263615	0.06545114	0.66014814	0.20113713
935	0.17909245	0.054446604	0.1879849	0.5784761
936	0.25488952	0.4734197	0.25434345	0.017347336
937	0.51585484	0.06454239	0.29115236	0.12845044
938	0.39487347	0.23770548	0.18252194	0.18489909
939	0.5359384	0.13894533	0.10455352	0.22056277
940	0.21666731	0.55589956	0.04766988	0.17976327
941	0.43019712	0.1700264	0.16031267	0.2394638
942	0.4334368	0.21060412	0.017158654	0.3388004
943	0.07001298	0.30632827	0.45091856	0.17274022
944	0.2370435	0.42954516	0.0656454	0.26776594
945	0.5010763	0.08148754	0.24536484	0.17207135
946	0.22819535	0.23040822	0.29250136	0.24889506
947	0.08927367	0.16187468	0.2514541	0.49739757
948	0.189772	0.15163639	0.63426477	0.024326855
949	0.35931274	0.21362607	0.34508413	0.08197705
950	0.18877524	0.24478716	0.48289073	0.083546884
951	0.137737	0.4546192	0.1286403	0.2790035
952	0.20324674	0.06864155	0.207988	0.5201237
953	0.18954216	0.04427614	0.52596706	0.24021466
954	0.01348605	0.63692063	0.16535255	0.18424077
955	0.08844048	0.48212975	0.11599589	0.31343386
956	0.24019334	0.17883667	0.19743758	0.3835324
957	0.7024776	0.25914973	0.0030589905	0.03531368
958	0.1453655	0.48231286	0.3251378	0.047183838
959	0.04306283	0.19595209	0.04608681	0.7148983
960	0.15687136	0.48648116	0.20623481	0.15041266
961	0.27924192	0.010138142	0.3200523	0.39056763
962	0.44271943	0.16448012	0.34784415	0.044956304
963	0.34295908	0.3292201	0.31352603	0.014294794
964	0.33310375	0.025575314	0.41412154	0.22719942
965	0.28225428	0.014936504	0.31592244	0.3868868
966	0.1248181	0.19821967	0.029216396	0.64774585
967	0.082921736	0.41692814	0.26571888	0.23443125
968	0.18854387	0.6736384	0.12280449	0.015013242
969	0.24855645	0.10379679	0.405753	0.24189378
970	0.38937846	0.38787618	0.12917328	0.093572065
971	0.18991779	0.066225566	0.15421951	0.58963716
972	0.1650644	0.08149922	0.37164414	0.38179225
973	0.15349844	0.38483402	0.20331757	0.25834998
974	0.47996855	0.3475542	0.15797818	0.014499062
975	0.25069284	0.22862981	0.39426658	0.12641075
976	0.80409455	0.0010554107	0.07941791	0.11543212
977	0.41581252	0.01812794	0.4522493	0.11381025
978	0.09728538	0.5170365	0.18084152	0.20483659
979	0.036967237	0.06788687	0.03291486	0.862231
980	0.51521593	0.16135697	0.051573604	0.27185348
981	0.13087033	0.024810372	0.21353021	0.6307891
982	0.54556084	0.064278886	0.12794094	0.2622193
983	0.0652354	0.08283907	0.28656837	0.56535715
984	0.17209467	0.2887954	0.15428019	0.38482973
985	0.35252777	0.54701054	0.0916225	0.008839205
986	0.14780574	0.4979839	0.10591611	0.24829423
987	0.033719093	0.8601605	0.05778336	0.048337024
988	0.027787173	0.34650537	0.5869017	0.038805705
989	0.58445495	0.04594597	0.229195	0.14040405
990	0.14158422	0.0014577202	0.26031533	0.59664273
991	0.49950114	0.24803971	0.20749973	0.04495945
992	0.4231199	0.04034958	0.44955745	0.086973056
993	0.115445025	0.12984411	0.44040146	0.3143094
994	0.16612361	0.03526158	0.4002986	0.39831623
995	0.21116589	0.4865295	0.24173918	0.060565416
996	0.09173926	0.09643913	0.0317593	0.7800623
997	0.0192677	0.36005247	0.52000564	0.10067421
998	0.092424676	0.57557607	0.2672279	0.06477139
999	0.34150434	0.18613975	0.1772433	0.2951126
