sample_index,score,is_prototype,true_dominant_type,pred_dominant_type,true_Luminal_Macrophages,pred_Luminal_Macrophages,true_Type 2 alveolar,pred_Type 2 alveolar,true_Fibroblasts,pred_Fibroblasts,true_Dendritic cells,pred_Dendritic cells
3138,0.99369174,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21238568,0.46666667,0.45804006,0.2,0.20023085,0.13333334,0.12934339
3906,0.9936878,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21191609,0.33333334,0.32358667,0.26666668,0.26737496,0.2,0.19712226
2481,0.9936858,False,Fibroblasts,Fibroblasts,0.22580644,0.2227453,0.22580644,0.22188087,0.29032257,0.28468084,0.2580645,0.270693
4358,0.9936798,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3344891,0.26666668,0.27815124,0.33333334,0.32626054,0.06666667,0.061099134
4111,0.99367815,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.42129168,0.03448276,0.032716975,0.3448276,0.3339496,0.20689656,0.21204172
1656,0.9936776,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.04220041,0.36666667,0.35935143,0.3,0.2946705,0.3,0.30377766
4148,0.99367726,False,Luminal_Macrophages,Luminal_Macrophages,0.56666666,0.5679071,0.33333334,0.34436104,0.06666667,0.054021124,0.033333335,0.033710733
188,0.9936769,False,Luminal_Macrophages,Type 2 alveolar,0.3,0.30272284,0.3,0.30992332,0.3,0.29512954,0.1,0.09222431
3986,0.9936766,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.3073735,0.26666668,0.27194,0.3,0.29272002,0.13333334,0.1279665
3750,0.99367046,False,Dendritic cells,Dendritic cells,0.1,0.1069663,0.06666667,0.058807936,0.36666667,0.3618663,0.46666667,0.47235945
4519,0.99366933,False,Type 2 alveolar,Type 2 alveolar,0.16129032,0.1714217,0.3548387,0.35736862,0.3548387,0.34688982,0.12903225,0.12431983
4359,0.993668,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.34347242,0.32258064,0.32128292,0.2580645,0.27028355,0.06451613,0.06496107
71,0.99366766,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.31180578,0.3,0.2943993,0.2,0.19293603,0.2,0.20085888
4172,0.99366283,False,Fibroblasts,Fibroblasts,0.37931034,0.39198467,0.10344828,0.10040374,0.44827586,0.44091916,0.06896552,0.06669239
3121,0.99366033,False,Type 2 alveolar,Type 2 alveolar,0.3,0.30977544,0.36666667,0.35822862,0.2,0.20290396,0.13333334,0.12909198
3867,0.99366015,False,Fibroblasts,Fibroblasts,0.23333333,0.23580997,0.23333333,0.23038894,0.3,0.29026476,0.23333333,0.24353635
365,0.99365985,False,Dendritic cells,Dendritic cells,0.36666667,0.37934697,0.16666667,0.16202791,0.06666667,0.059673328,0.4,0.3989518
4637,0.99365824,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.068939105,0.46666667,0.45788202,0.33333334,0.34374446,0.13333334,0.12943442
700,0.9936571,False,Fibroblasts,Fibroblasts,0.12903225,0.13455118,0.2580645,0.25558633,0.32258064,0.312373,0.29032257,0.2974895
2993,0.99365366,False,Dendritic cells,Dendritic cells,0.16666667,0.17935932,0.2,0.19839706,0.3,0.29972732,0.33333334,0.32251632
3435,0.9936455,False,Fibroblasts,Fibroblasts,0.23333333,0.2396363,0.2,0.2034926,0.53333336,0.5206243,0.033333335,0.03624681
3944,0.9936449,False,Fibroblasts,Dendritic cells,0.13333334,0.13776444,0.13333334,0.12103795,0.36666667,0.3662518,0.36666667,0.3749458
412,0.99364305,False,Fibroblasts,Fibroblasts,0.033333335,0.04373093,0.36666667,0.36639068,0.4,0.38756207,0.2,0.20231636
3139,0.99363834,False,Dendritic cells,Dendritic cells,0.06666667,0.074067794,0.2,0.19544123,0.16666667,0.15850213,0.56666666,0.5719889
2891,0.993637,False,Dendritic cells,Dendritic cells,0.13793103,0.14461115,0.2413793,0.2474252,0.10344828,0.09913625,0.51724136,0.5088274
269,0.9936301,False,Luminal_Macrophages,Luminal_Macrophages,0.27586207,0.2823847,0.20689656,0.19652636,0.2413793,0.23900971,0.27586207,0.28207922
4149,0.993628,False,Type 2 alveolar,Type 2 alveolar,0.1724138,0.1756799,0.4827586,0.4817665,0.2413793,0.2508571,0.10344828,0.091696456
210,0.99362755,False,Type 2 alveolar,Type 2 alveolar,0.1,0.10317436,0.46666667,0.45392174,0.13333334,0.13593966,0.3,0.30696425
3642,0.993627,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.3449132,0.2580645,0.2653124,0.2580645,0.2635626,0.12903225,0.12621175
401,0.99362665,False,Luminal_Macrophages,Luminal_Macrophages,0.73333335,0.74608,0.06666667,0.062937275,0.06666667,0.06176739,0.13333334,0.12921534
1154,0.9936259,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.07173232,0.43333334,0.42058507,0.16666667,0.16766463,0.33333334,0.34001803
3191,0.9936238,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24203895,0.26666668,0.27071345,0.23333333,0.23044339,0.26666668,0.2568042
4197,0.9936224,False,Fibroblasts,Fibroblasts,0.13333334,0.13687527,0.36666667,0.37587985,0.46666667,0.45762777,0.033333335,0.02961708
4447,0.9936194,False,Luminal_Macrophages,Luminal_Macrophages,0.31034482,0.3226396,0.27586207,0.27632847,0.20689656,0.20294632,0.20689656,0.19808558
3298,0.99361694,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.4133302,0.03448276,0.038790174,0.20689656,0.21535529,0.3448276,0.33252433
2089,0.9936145,False,Dendritic cells,Dendritic cells,0.033333335,0.037240505,0.23333333,0.24219717,0.33333334,0.32984328,0.4,0.39071903
946,0.9936132,False,Fibroblasts,Fibroblasts,0.16666667,0.16528131,0.23333333,0.2450415,0.56666666,0.55527836,0.033333335,0.034398798
4153,0.99361295,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.3872259,0.2,0.20099847,0.2,0.20473546,0.2,0.20704022
719,0.99361086,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.16954193,0.36666667,0.36449495,0.36666667,0.3560601,0.1,0.109903045
1100,0.99360985,False,Luminal_Macrophages,Luminal_Macrophages,0.4516129,0.44692838,0.06451613,0.05642026,0.2580645,0.26235422,0.22580644,0.23429708
1715,0.9936094,False,Dendritic cells,Dendritic cells,0.23333333,0.24082732,0.33333334,0.33482298,0.033333335,0.037130795,0.4,0.3872189
2284,0.99360603,False,Fibroblasts,Fibroblasts,0.38709676,0.39543802,0.032258064,0.036704767,0.4516129,0.44144905,0.12903225,0.12640823
1153,0.993606,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24612136,0.3,0.294834,0.26666668,0.2619936,0.2,0.19705111
4755,0.9936028,False,Fibroblasts,Fibroblasts,0.2413793,0.25267386,0.27586207,0.2773619,0.31034482,0.3012601,0.1724138,0.1687041
680,0.9936013,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.4954688,0.1,0.0945323,0.1,0.09720155,0.3,0.3127973
1172,0.9935944,False,Fibroblasts,Fibroblasts,0.3,0.30388892,0.3,0.30892226,0.33333334,0.32361206,0.06666667,0.06357677
2660,0.99359316,False,Fibroblasts,Fibroblasts,0.09677419,0.10719103,0.29032257,0.2927194,0.32258064,0.3102243,0.29032257,0.2898653
4304,0.99358636,False,Dendritic cells,Dendritic cells,0.06666667,0.06540064,0.23333333,0.24616066,0.33333334,0.32759535,0.36666667,0.36084336
4846,0.99358535,False,Fibroblasts,Fibroblasts,0.29032257,0.302225,0.16129032,0.16204031,0.3548387,0.34200943,0.19354838,0.19372526
1521,0.99358535,False,Fibroblasts,Fibroblasts,0.38709676,0.3897531,0.12903225,0.12657487,0.4516129,0.44124094,0.032258064,0.042431094
3741,0.99358505,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.36174077,0.1,0.09209591,0.26666668,0.26715475,0.26666668,0.2790085
4947,0.9935848,False,Type 2 alveolar,Dendritic cells,0.22580644,0.21297611,0.2580645,0.2585565,0.2580645,0.2581183,0.2580645,0.27034912
4868,0.9935847,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42377353,0.16666667,0.1633958,0.26666668,0.27794066,0.13333334,0.13489002
3732,0.9935846,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39419731,0.2,0.20178917,0.2,0.21104164,0.2,0.19297184
2544,0.9935845,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.36011598,0.26666668,0.27642798,0.2,0.19371977,0.16666667,0.16973633
3260,0.99358404,False,Luminal_Macrophages,Luminal_Macrophages,0.3448276,0.34141552,0.27586207,0.288694,0.31034482,0.30668107,0.06896552,0.06320939
1278,0.9935821,False,Fibroblasts,Fibroblasts,0.16666667,0.17233342,0.3,0.30528322,0.36666667,0.35383087,0.16666667,0.16855243
1612,0.9935765,False,Luminal_Macrophages,Luminal_Macrophages,0.32258064,0.33542758,0.16129032,0.15928213,0.2580645,0.25665808,0.2580645,0.24863218
3740,0.99357575,False,Fibroblasts,Fibroblasts,0.1,0.10268122,0.16666667,0.16221116,0.6666667,0.6768339,0.06666667,0.05827369
548,0.9935715,False,Fibroblasts,Dendritic cells,0.1,0.11285692,0.16666667,0.15960279,0.36666667,0.3614502,0.36666667,0.36609006
1378,0.9935683,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.34974617,0.2580645,0.26514825,0.3548387,0.34706783,0.032258064,0.038037777
3498,0.99356496,False,Fibroblasts,Fibroblasts,0.1,0.09955052,0.13333334,0.13389854,0.53333336,0.52091277,0.23333333,0.24563815
1482,0.9935626,False,Luminal_Macrophages,Luminal_Macrophages,0.4516129,0.44307145,0.19354838,0.1987676,0.12903225,0.124698885,0.22580644,0.23346211
218,0.9935566,False,Type 2 alveolar,Type 2 alveolar,0.20689656,0.21855149,0.3448276,0.3460594,0.3448276,0.33962944,0.10344828,0.09575969
2095,0.99355394,False,Dendritic cells,Dendritic cells,0.3,0.30305672,0.26666668,0.27331898,0.033333335,0.036516413,0.4,0.3871079
1535,0.9935526,False,Luminal_Macrophages,Luminal_Macrophages,0.8333333,0.8327839,0.06666667,0.054321375,0.0,0.0111004915,0.1,0.10179425
4132,0.99355155,False,Dendritic cells,Dendritic cells,0.13333334,0.1271743,0.06666667,0.06215636,0.26666668,0.27956358,0.53333336,0.5311058
3886,0.9935495,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.36059114,0.16129032,0.15040793,0.22580644,0.23295498,0.2580645,0.2560459
3779,0.9935474,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39012086,0.033333335,0.042366546,0.26666668,0.27053875,0.3,0.29697385
3391,0.99354726,False,Fibroblasts,Fibroblasts,0.1724138,0.17100497,0.13793103,0.13651906,0.37931034,0.36922562,0.31034482,0.32325032
4232,0.99354374,False,Luminal_Macrophages,Luminal_Macrophages,0.3448276,0.35774007,0.1724138,0.17026486,0.13793103,0.1281207,0.3448276,0.34387434
4260,0.9935414,False,Dendritic cells,Dendritic cells,0.16666667,0.17328103,0.26666668,0.27296942,0.2,0.195699,0.36666667,0.35805055
2436,0.9935405,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.20646729,0.29032257,0.28504276,0.2580645,0.25661305,0.2580645,0.2518769
1568,0.99353385,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3436748,0.3,0.30259082,0.16666667,0.16352935,0.2,0.19020504
859,0.9935327,False,Dendritic cells,Dendritic cells,0.26666668,0.27960122,0.2,0.19729336,0.2,0.19581074,0.33333334,0.32729468
1429,0.99353164,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4203966,0.13333334,0.13672946,0.033333335,0.041378193,0.4,0.40149575
721,0.99353105,False,Dendritic cells,Dendritic cells,0.13333334,0.13923088,0.2,0.2011978,0.3,0.30584252,0.36666667,0.35372877
4763,0.9935266,False,Dendritic cells,Dendritic cells,0.3,0.3028867,0.06666667,0.06461463,0.26666668,0.27672684,0.36666667,0.35577193
4925,0.9935203,False,Fibroblasts,Fibroblasts,0.10344828,0.095434375,0.2413793,0.2538214,0.55172414,0.5522413,0.10344828,0.09850284
3115,0.9935199,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.36779892,0.3548387,0.35003003,0.09677419,0.08953603,0.19354838,0.19263494
454,0.9935197,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.33910277,0.26666668,0.2738578,0.06666667,0.05967356,0.33333334,0.32736585
1304,0.9935186,False,Fibroblasts,Fibroblasts,0.12903225,0.13498633,0.032258064,0.032806467,0.4516129,0.43865013,0.38709676,0.3935571
564,0.99351436,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3307334,0.23333333,0.22951765,0.13333334,0.12677772,0.3,0.31297123
2839,0.9935136,False,Luminal_Macrophages,Luminal_Macrophages,0.3448276,0.34669948,0.20689656,0.19392371,0.2413793,0.24670467,0.20689656,0.21267214
386,0.99351,False,Dendritic cells,Dendritic cells,0.29032257,0.2965442,0.032258064,0.03901647,0.19354838,0.1929461,0.48387095,0.47149324
2265,0.9935093,False,Dendritic cells,Dendritic cells,0.22580644,0.22792208,0.22580644,0.23667228,0.12903225,0.12231769,0.41935483,0.41308793
654,0.9935085,False,Luminal_Macrophages,Luminal_Macrophages,0.31034482,0.32060814,0.20689656,0.20314911,0.31034482,0.30110925,0.1724138,0.17513347
360,0.9935084,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.47775882,0.13333334,0.13164823,0.033333335,0.03522445,0.36666667,0.35536855
3034,0.9935079,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45798105,0.2,0.19570139,0.2,0.20770459,0.13333334,0.13861294
4493,0.993506,False,Fibroblasts,Fibroblasts,0.26666668,0.27550092,0.2,0.20414881,0.33333334,0.3203454,0.2,0.20000492
4175,0.9935059,False,Type 2 alveolar,Type 2 alveolar,0.10344828,0.116436586,0.3448276,0.33645448,0.2413793,0.23820907,0.31034482,0.30889994
3421,0.99350435,False,Type 2 alveolar,Type 2 alveolar,0.1,0.103214,0.4,0.39569753,0.3,0.30977726,0.2,0.19131121
807,0.99350214,False,Dendritic cells,Dendritic cells,0.4,0.4129956,0.06666667,0.06623921,0.06666667,0.063956305,0.46666667,0.45680878
1569,0.9934993,False,Type 2 alveolar,Type 2 alveolar,0.1724138,0.17127272,0.31034482,0.2984844,0.2413793,0.24309413,0.27586207,0.2871487
2283,0.99349815,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35649058,0.13333334,0.13050577,0.26666668,0.27390698,0.23333333,0.2390967
4300,0.9934943,False,Luminal_Macrophages,Luminal_Macrophages,0.4516129,0.46462438,0.06451613,0.063484564,0.41935483,0.40993634,0.06451613,0.06195468
636,0.9934913,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35364923,0.3,0.30360177,0.3,0.3041281,0.033333335,0.038620923
4302,0.99348855,False,Fibroblasts,Fibroblasts,0.4,0.4063486,0.1,0.09471399,0.46666667,0.45892984,0.033333335,0.04000764
718,0.9934865,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.33652538,0.16666667,0.15363972,0.2,0.2002349,0.3,0.3096
1955,0.9934844,False,Fibroblasts,Fibroblasts,0.13333334,0.14325346,0.16666667,0.16261174,0.36666667,0.35769036,0.33333334,0.33644444
1037,0.99348164,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.30958855,0.3,0.2980823,0.13333334,0.12221431,0.26666668,0.27011484
4661,0.9934807,False,Dendritic cells,Dendritic cells,0.1,0.10803867,0.16666667,0.1683523,0.33333334,0.33664772,0.4,0.38696134
1645,0.9934805,False,Fibroblasts,Fibroblasts,0.1,0.08696105,0.2,0.20987503,0.6,0.6027102,0.1,0.10045374
4897,0.9934804,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.059107617,0.33333334,0.3305986,0.3,0.29725453,0.3,0.31303927
2275,0.9934804,False,Dendritic cells,Dendritic cells,0.23333333,0.2442511,0.26666668,0.26878816,0.2,0.19366893,0.3,0.29329178
4469,0.993477,False,Dendritic cells,Dendritic cells,0.13333334,0.14170632,0.3,0.3046731,0.13333334,0.12302348,0.43333334,0.43059716
1916,0.993475,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.47343007,0.033333335,0.03961993,0.06666667,0.06309521,0.43333334,0.4238548
168,0.99347436,False,Fibroblasts,Fibroblasts,0.1724138,0.16195561,0.13793103,0.135338,0.6551724,0.65653384,0.03448276,0.0461726
3089,0.993474,False,Dendritic cells,Dendritic cells,0.06451613,0.06044909,0.19354838,0.19928843,0.29032257,0.29763445,0.4516129,0.442628
1891,0.9934687,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.03578202,0.46666667,0.4762249,0.46666667,0.45360404,0.033333335,0.034388997
1851,0.99346656,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.37973356,0.46666667,0.46513137,0.1,0.092500366,0.06666667,0.06263472
2555,0.99346495,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42026323,0.36666667,0.37220797,0.033333335,0.034966808,0.16666667,0.17256199
350,0.9934645,False,Luminal_Macrophages,Dendritic cells,0.26666668,0.2723152,0.2,0.19042335,0.26666668,0.26317236,0.26666668,0.27408916
1397,0.9934636,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.29810134,0.26666668,0.26789004,0.16666667,0.1554925,0.26666668,0.27851614
1671,0.993462,False,Fibroblasts,Fibroblasts,0.23333333,0.24640925,0.16666667,0.16250297,0.53333336,0.53243226,0.06666667,0.058655497
2026,0.99346113,False,Type 2 alveolar,Type 2 alveolar,0.20689656,0.21597868,0.41379312,0.40647027,0.3448276,0.33907273,0.03448276,0.03847834
1798,0.9934604,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.4797458,0.36666667,0.36171597,0.033333335,0.032626644,0.13333334,0.12591155
1213,0.9934603,False,Luminal_Macrophages,Luminal_Macrophages,0.26666668,0.27974603,0.2,0.19563502,0.26666668,0.2598649,0.26666668,0.26475403
2772,0.99345374,False,Dendritic cells,Dendritic cells,0.033333335,0.04156765,0.13333334,0.13819152,0.36666667,0.35847512,0.46666667,0.46176568
3896,0.99345297,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.48690596,0.13333334,0.13552351,0.33333334,0.338375,0.033333335,0.039195493
49,0.99345267,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.37388566,0.1,0.09321607,0.33333334,0.3270226,0.2,0.20587566
3317,0.9934515,False,Type 2 alveolar,Type 2 alveolar,0.13793103,0.14482112,0.41379312,0.40531397,0.31034482,0.3165518,0.13793103,0.13331316
2873,0.9934484,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.20446955,0.38709676,0.37474152,0.19354838,0.19280037,0.22580644,0.22798854
595,0.99344754,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.07977159,0.36666667,0.36073133,0.2,0.199002,0.36666667,0.36049503
4333,0.9934466,False,Fibroblasts,Fibroblasts,0.16129032,0.17163275,0.22580644,0.22172572,0.32258064,0.31355453,0.29032257,0.293087
1476,0.99344444,False,Luminal_Macrophages,Luminal_Macrophages,0.73333335,0.72956073,0.1,0.09493337,0.0,0.013111169,0.16666667,0.1623948
4559,0.9934435,False,Dendritic cells,Dendritic cells,0.2580645,0.2704943,0.29032257,0.29100576,0.12903225,0.12097004,0.32258064,0.3175299
511,0.9934432,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.43861988,0.033333335,0.034904514,0.36666667,0.35355306,0.16666667,0.17292254
3512,0.9934417,False,Luminal_Macrophages,Luminal_Macrophages,0.48387095,0.48496082,0.12903225,0.121955544,0.22580644,0.23783317,0.16129032,0.15525042
4384,0.9934406,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.40721318,0.06666667,0.061330177,0.4,0.39221773,0.13333334,0.13923895
1835,0.99343795,False,Dendritic cells,Dendritic cells,0.1,0.09485399,0.26666668,0.276501,0.3,0.3032897,0.33333334,0.32535523
1464,0.9934372,False,Luminal_Macrophages,Luminal_Macrophages,0.3448276,0.34526932,0.20689656,0.21958053,0.3448276,0.33389735,0.10344828,0.10125279
248,0.99343705,False,Dendritic cells,Dendritic cells,0.13333334,0.13445291,0.2,0.20547128,0.2,0.20653513,0.46666667,0.45354074
1253,0.993436,False,Luminal_Macrophages,Luminal_Macrophages,0.2580645,0.27119255,0.22580644,0.22270009,0.2580645,0.2503283,0.2580645,0.2557791
3438,0.993432,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.27953663,0.33333334,0.32395416,0.16666667,0.16290979,0.23333333,0.23359947
2798,0.9934311,False,Fibroblasts,Fibroblasts,0.23333333,0.23457885,0.23333333,0.24080716,0.36666667,0.35352886,0.16666667,0.17108518
1362,0.9934303,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.21419391,0.29032257,0.293549,0.22580644,0.22427967,0.2580645,0.26797742
1852,0.99342716,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3444716,0.23333333,0.23534079,0.33333334,0.32543656,0.1,0.0947511
4187,0.99342626,False,Luminal_Macrophages,Luminal_Macrophages,0.27586207,0.2784155,0.20689656,0.19613533,0.27586207,0.2734759,0.2413793,0.2519733
3615,0.993425,False,Dendritic cells,Dendritic cells,0.033333335,0.040899914,0.43333334,0.4201834,0.033333335,0.036188766,0.5,0.5027279
4694,0.99342376,False,Fibroblasts,Fibroblasts,0.36666667,0.3733575,0.16666667,0.16796222,0.43333334,0.4201809,0.033333335,0.038499415
1714,0.9934233,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.1412564,0.3,0.29745778,0.3,0.28938875,0.26666668,0.27189708
4801,0.993423,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42017934,0.06666667,0.06951961,0.26666668,0.2745837,0.23333333,0.23571739
1651,0.9934223,False,Dendritic cells,Dendritic cells,0.06451613,0.05950719,0.3548387,0.36378363,0.16129032,0.1531439,0.41935483,0.42356524
3269,0.9934207,False,Fibroblasts,Fibroblasts,0.1,0.094145566,0.033333335,0.03334889,0.56666666,0.55936253,0.3,0.313143
2425,0.9934181,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.22491656,0.29032257,0.28576878,0.22580644,0.21808638,0.2580645,0.27122825
4227,0.9934162,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.17030405,0.3,0.29435706,0.26666668,0.25914192,0.26666668,0.27619693
4966,0.99341446,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.32435393,0.4,0.39580837,0.23333333,0.24333276,0.033333335,0.036504988
4514,0.9934137,False,Dendritic cells,Dendritic cells,0.2413793,0.23982614,0.27586207,0.28903463,0.13793103,0.13361019,0.3448276,0.337529
1507,0.9934081,False,Luminal_Macrophages,Luminal_Macrophages,0.56666666,0.55414146,0.3,0.3115439,0.033333335,0.03267473,0.1,0.10163995
2833,0.99340636,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.33056042,0.13333334,0.12291899,0.26666668,0.27242133,0.26666668,0.27409926
4659,0.9934056,False,Luminal_Macrophages,Luminal_Macrophages,0.32258064,0.3258564,0.12903225,0.11817768,0.29032257,0.2879883,0.2580645,0.26797757
3406,0.9934047,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32690662,0.2,0.20615107,0.16666667,0.15990284,0.3,0.30703956
4004,0.9934005,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.4914604,0.1,0.102925,0.33333334,0.34360725,0.06666667,0.06200725
715,0.9933962,False,Dendritic cells,Dendritic cells,0.36666667,0.37987423,0.13333334,0.13104716,0.1,0.09396126,0.4,0.3951174
598,0.9933926,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.31194502,0.3,0.3012698,0.16666667,0.1584773,0.23333333,0.22830787
4233,0.993392,False,Fibroblasts,Dendritic cells,0.033333335,0.045041963,0.3,0.30150738,0.33333334,0.32358992,0.33333334,0.3298607
705,0.9933906,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35344788,0.033333335,0.04134007,0.3,0.3032008,0.3,0.3020112
2927,0.9933903,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42688632,0.33333334,0.34655264,0.1,0.093458384,0.13333334,0.13310263
3491,0.9933891,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.36212873,0.3,0.3040843,0.13333334,0.1246495,0.2,0.20913744
883,0.993388,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.36555701,0.43333334,0.421219,0.16666667,0.17006382,0.033333335,0.043160133
4764,0.9933875,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42640206,0.26666668,0.27311316,0.13333334,0.1270396,0.16666667,0.17344518
2539,0.9933839,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45635822,0.033333335,0.038854405,0.06666667,0.06374288,0.43333334,0.44104448
1975,0.99338305,False,Fibroblasts,Fibroblasts,0.16666667,0.17338897,0.033333335,0.032961432,0.43333334,0.4204713,0.36666667,0.37317833
2769,0.993381,False,Fibroblasts,Fibroblasts,0.16666667,0.17470075,0.33333334,0.3385372,0.4,0.3878675,0.1,0.09889451
1801,0.9933785,False,Dendritic cells,Dendritic cells,0.06666667,0.06297758,0.16666667,0.17990956,0.36666667,0.36429068,0.4,0.39282212
1496,0.99337447,False,Type 2 alveolar,Type 2 alveolar,0.38709676,0.38466164,0.41935483,0.40853885,0.16129032,0.1688041,0.032258064,0.037995413
811,0.99337023,False,Fibroblasts,Fibroblasts,0.4,0.407532,0.06666667,0.053407133,0.5,0.5012155,0.033333335,0.037845336
2295,0.99336916,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24226186,0.3,0.30433312,0.26666668,0.26285765,0.2,0.19054738
2568,0.99336827,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.36400428,0.033333335,0.038380444,0.33333334,0.3227323,0.26666668,0.27488297
3174,0.99336547,False,Fibroblasts,Dendritic cells,0.2,0.21326905,0.13333334,0.13047835,0.33333334,0.32693487,0.33333334,0.32931772
2546,0.99336463,False,Type 2 alveolar,Type 2 alveolar,0.13793103,0.14429273,0.44827586,0.44112706,0.06896552,0.062843576,0.3448276,0.35173666
2913,0.9933638,False,Luminal_Macrophages,Luminal_Macrophages,0.29032257,0.3027903,0.19354838,0.18731779,0.29032257,0.29112726,0.22580644,0.2187647
637,0.9933613,False,Dendritic cells,Dendritic cells,0.36666667,0.3791497,0.1,0.100794345,0.1,0.093033835,0.43333334,0.42702207
3780,0.99336076,False,Type 2 alveolar,Type 2 alveolar,0.2,0.19426592,0.5,0.49245566,0.1,0.10505644,0.2,0.20822202
4392,0.993355,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.38394332,0.16129032,0.15557419,0.09677419,0.092353694,0.3548387,0.36812878
3146,0.99335474,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.28906143,0.3448276,0.338941,0.27586207,0.2759532,0.10344828,0.09604433
1860,0.9933515,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.3068212,0.13333334,0.12003633,0.26666668,0.27169877,0.3,0.30144373
3830,0.99335045,False,Luminal_Macrophages,Luminal_Macrophages,0.27586207,0.2869033,0.1724138,0.16387983,0.27586207,0.27109697,0.27586207,0.27811995
2506,0.9933441,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.36279848,0.4,0.39055648,0.2,0.20740202,0.033333335,0.039243005
4751,0.99334055,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42377675,0.26666668,0.27998555,0.16666667,0.16491327,0.13333334,0.13132443
3814,0.99334043,False,Type 2 alveolar,Type 2 alveolar,0.032258064,0.03906387,0.4516129,0.44071218,0.19354838,0.19113,0.32258064,0.32909402
